utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20210910	1	JCMTCAL	RAql	a20210910_00001_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20210909T175	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210910	1	JCMTCAL	RAql	a20210910_00001_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20210909T175	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210910	2	JCMTCAL	RAql	a20210910_00002_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20210909T175	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210910	2	JCMTCAL	RAql	a20210910_00002_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20210909T175	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210910	3	JCMTCAL	RAql	a20210910_00003_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20210909T175	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210910	3	JCMTCAL	RAql	a20210910_00003_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20210909T175	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210910	4	JCMTCAL	RAql	a20210910_00004_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20210909T175	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210910	4	JCMTCAL	RAql	a20210910_00004_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20210909T175	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210910	5	JCMTCAL	RAql	a20210910_00005_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20210909T175	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210910	5	JCMTCAL	RAql	a20210910_00005_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20210909T175	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210910	6	JCMTCAL	RAql	a20210910_00006_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20210909T175	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210910	6	JCMTCAL	RAql	a20210910_00006_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20210909T175	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210910	7	JCMTCAL	G34.3	a20210910_00007_01_0001.sdf	G34.3 12CO(3-2) 345.796 USB 5GHz (1X)_done_20210909T175518	USB	1	250MHzx8192	345.7959899	CO	3 - 2
20210910	7	JCMTCAL	G34.3	a20210910_00007_02_0001.sdf	G34.3 12CO(3-2) 345.796 USB 5GHz (1X)_done_20210909T175518	USB	2	1000MHzx2048	345.7959899	CO	3 - 2
20210910	7	JCMTCAL	G34.3	a20210910_00007_03_0001.sdf	G34.3 12CO(3-2) 345.796 USB 5GHz (1X)_done_20210909T175518	LSB	3	250MHzx8192	335.7940548539	No Line	No Line
20210910	7	JCMTCAL	G34.3	a20210910_00007_04_0001.sdf	G34.3 12CO(3-2) 345.796 USB 5GHz (1X)_done_20210909T175518	LSB	4	1000MHzx2048	335.7940548539	No Line	No Line
20210910	8	JCMTCAL	G34.3	a20210910_00008_01_0001.sdf	G34.3 12CO(3-2) 345.796 USB 250MHz	USB	1	250MHzx8192	345.7959899	CO	3 - 2
20210910	8	JCMTCAL	G34.3	a20210910_00008_02_0001.sdf	G34.3 12CO(3-2) 345.796 USB 250MHz	LSB	2	250MHzx8192	333.7936678447	No Line	No Line
20210910	9	JCMTCAL	G34.3	a20210910_00009_01_0001.sdf	G34.3 12CO(3-2) 345.796 USB 100MHz (1X)_done_20210909T175521	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210910	9	JCMTCAL	G34.3	a20210910_00009_02_0001.sdf	G34.3 12CO(3-2) 345.796 USB 100MHz (1X)_done_20210909T175521	LSB	2	1000MHzx2048	333.7936678447	No Line	No Line
