utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20210914	2	JCMTCAL	RAql	a20210914_00002_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	2	JCMTCAL	RAql	a20210914_00002_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	3	JCMTCAL	RAql	a20210914_00003_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	3	JCMTCAL	RAql	a20210914_00003_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	4	JCMTCAL	RAql	a20210914_00004_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	4	JCMTCAL	RAql	a20210914_00004_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	5	JCMTCAL	RAql	a20210914_00005_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	5	JCMTCAL	RAql	a20210914_00005_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	6	JCMTCAL	RAql	a20210914_00006_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	6	JCMTCAL	RAql	a20210914_00006_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	7	JCMTCAL	RAql	a20210914_00007_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	7	JCMTCAL	RAql	a20210914_00007_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	8	JCMTCAL	RAql	a20210914_00008_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	8	JCMTCAL	RAql	a20210914_00008_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	9	JCMTCAL	RAql	a20210914_00009_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	9	JCMTCAL	RAql	a20210914_00009_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	10	JCMTCAL	G34.3	a20210914_00010_01_0001.sdf	G34.3 12CO(3-2) 345.796 LSB 5GHz	LSB	1	250MHzx8192	345.7959899	CO	3 - 2
20210914	10	JCMTCAL	G34.3	a20210914_00010_02_0001.sdf	G34.3 12CO(3-2) 345.796 LSB 5GHz	LSB	2	1000MHzx2048	345.7959899	CO	3 - 2
20210914	10	JCMTCAL	G34.3	a20210914_00010_03_0001.sdf	G34.3 12CO(3-2) 345.796 LSB 5GHz	USB	3	250MHzx8192	355.7979249461	No Line	No Line
20210914	10	JCMTCAL	G34.3	a20210914_00010_04_0001.sdf	G34.3 12CO(3-2) 345.796 LSB 5GHz	USB	4	1000MHzx2048	355.7979249461	No Line	No Line
20210914	11	JCMTCAL	G34.3	a20210914_00011_01_0001.sdf	G34.3 12CO(3-2) 345.796 LSB 250MHz	LSB	1	250MHzx8192	345.7959899	CO	3 - 2
20210914	11	JCMTCAL	G34.3	a20210914_00011_02_0001.sdf	G34.3 12CO(3-2) 345.796 LSB 250MHz	USB	2	250MHzx8192	357.7983119553	No Line	No Line
20210914	12	JCMTCAL	G34.3	a20210914_00012_01_0001.sdf	G34.3 12CO(3-2) 345.796 LSB 1000MHz	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	12	JCMTCAL	G34.3	a20210914_00012_02_0001.sdf	G34.3 12CO(3-2) 345.796 LSB 1000MHz	USB	2	1000MHzx2048	357.7983119553	No Line	No Line
20210914	13	JCMTCAL	GL6815S	a20210914_00013_01_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	13	JCMTCAL	GL6815S	a20210914_00013_02_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	14	JCMTCAL	GL6815S	a20210914_00014_01_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	14	JCMTCAL	GL6815S	a20210914_00014_02_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	15	M20AL014	IRAS16399-3548	a20210914_00015_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	15	M20AL014	IRAS16399-3548	a20210914_00015_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
20210914	16	JCMTCAL	GL1922	a20210914_00016_01_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210913T172840	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	16	JCMTCAL	GL1922	a20210914_00016_02_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210913T172840	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	17	JCMTCAL	GL1922	a20210914_00017_01_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210913T172840	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	17	JCMTCAL	GL1922	a20210914_00017_02_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210913T172840	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	18	M20AL014	IRAS16521-2153	a20210914_00018_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	18	M20AL014	IRAS16521-2153	a20210914_00018_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
20210914	19	JCMTCAL	TCep	a20210914_00019_01_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210913T174640	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	19	JCMTCAL	TCep	a20210914_00019_02_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210913T174640	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	20	JCMTCAL	TCep	a20210914_00020_01_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210913T174640	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	20	JCMTCAL	TCep	a20210914_00020_02_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210913T174640	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	21	M20AL014	IRAS21270+7135	a20210914_00021_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	21	M20AL014	IRAS21270+7135	a20210914_00021_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
20210914	22	JCMTCAL	IRC+00365	a20210914_00022_01_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210913T191538	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	22	JCMTCAL	IRC+00365	a20210914_00022_02_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210913T191538	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	23	JCMTCAL	IRC+00365	a20210914_00023_01_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210913T191538	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	23	JCMTCAL	IRC+00365	a20210914_00023_02_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210913T191538	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	24	JCMTCAL	IRC+00365	a20210914_00024_01_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210913T191538	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	24	JCMTCAL	IRC+00365	a20210914_00024_02_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210913T191538	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	25	JCMTCAL	IRC+00365	a20210914_00025_01_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210913T191538	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210914	25	JCMTCAL	IRC+00365	a20210914_00025_02_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210913T191538	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210914	26	JCMTCAL	G34.3	a20210914_00026_01_0001.sdf	G34.3 12CO(3-2) 345.796 LSB 5GHz (1X)_done_20210913T172834	LSB	1	250MHzx8192	345.7959899	CO	3 - 2
20210914	26	JCMTCAL	G34.3	a20210914_00026_02_0001.sdf	G34.3 12CO(3-2) 345.796 LSB 5GHz (1X)_done_20210913T172834	LSB	2	1000MHzx2048	345.7959899	CO	3 - 2
