utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220311	48	JCMTCAL	WHya	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7744463832	345.7959899	CO	3 - 2	0.159	a20220311_00048_01_0001.sdf
20220311	48	JCMTCAL	WHya	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7744463832	355.7959899	No Line	No Line	0.159	a20220311_00048_02_0001.sdf
20220311	49	JCMTCAL	WHya	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7744362958	345.7959899	CO	3 - 2	0.159	a20220311_00049_01_0001.sdf
20220311	49	JCMTCAL	WHya	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7744362958	355.7959899	No Line	No Line	0.159	a20220311_00049_02_0001.sdf
20220311	50	JCMTCAL	WHya	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7744264923	345.7959899	CO	3 - 2	0.151	a20220311_00050_01_0001.sdf
20220311	50	JCMTCAL	WHya	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7744264923	355.7959899	No Line	No Line	0.151	a20220311_00050_02_0001.sdf
20220311	51	JCMTCAL	WHya	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7744170798	345.7959899	CO	3 - 2	0.151	a20220311_00051_01_0001.sdf
20220311	51	JCMTCAL	WHya	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7744170798	355.7959899	No Line	No Line	0.151	a20220311_00051_02_0001.sdf
20220311	52	JCMTCAL	WHya	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7744073913	345.7959899	CO	3 - 2	0.151	a20220311_00052_01_0001.sdf
20220311	52	JCMTCAL	WHya	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7744073913	355.7959899	No Line	No Line	0.151	a20220311_00052_02_0001.sdf
20220311	53	JCMTCAL	WHya	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7743980374	345.7959899	CO	3 - 2	0.158	a20220311_00053_01_0001.sdf
20220311	53	JCMTCAL	WHya	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7743980374	355.7959899	No Line	No Line	0.158	a20220311_00053_02_0001.sdf
20220311	54	JCMTCAL	WHya	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7743884696	345.7959899	CO	3 - 2	0.158	a20220311_00054_01_0001.sdf
20220311	54	JCMTCAL	WHya	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7743884696	355.7959899	No Line	No Line	0.158	a20220311_00054_02_0001.sdf
20220311	55	JCMTCAL	WHya	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.774378848	345.7959899	CO	3 - 2	0.158	a20220311_00055_01_0001.sdf
20220311	55	JCMTCAL	WHya	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.774378848	355.7959899	No Line	No Line	0.158	a20220311_00055_02_0001.sdf
20220311	56	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8470564161	345.7959899	CO	3 - 2	0.158	a20220311_00056_01_0001.sdf
20220311	56	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8470564161	355.7959899	No Line	No Line	0.158	a20220311_00056_02_0001.sdf
20220311	57	JCMTCAL	16293-2422	16293-2422 12CO(3-2) 345.796	USB	1	250MHzx8192	340.8376147214	345.7959899	CO	3 - 2	0.149	a20220311_00057_01_0001.sdf
20220311	57	JCMTCAL	16293-2422	16293-2422 12CO(3-2) 345.796	USB	2	1000MHzx2048	340.8376147214	345.7959899	CO	3 - 2	0.149	a20220311_00057_02_0001.sdf
20220311	57	JCMTCAL	16293-2422	16293-2422 12CO(3-2) 345.796	LSB	3	250MHzx8192	340.8376147214	335.7958564726	No Line	No Line	0.149	a20220311_00057_03_0001.sdf
20220311	57	JCMTCAL	16293-2422	16293-2422 12CO(3-2) 345.796	LSB	4	1000MHzx2048	340.8376147214	335.7958564726	No Line	No Line	0.149	a20220311_00057_04_0001.sdf
20220311	58	JCMTCAL	WHya	Aweoweo Point Focus-Z (7-sample)	LSB	1	1000MHzx2048	350.7743437108	345.7959899	CO	3 - 2	0.149	a20220311_00058_01_0001.sdf
20220311	58	JCMTCAL	WHya	Aweoweo Point Focus-Z (7-sample)	USB	2	1000MHzx2048	350.7743437108	355.7959899	No Line	No Line	0.149	a20220311_00058_02_0001.sdf
20220311	59	JCMTCAL	WHya	Aweoweo Point Focus-Z (7-sample)	LSB	1	1000MHzx2048	350.7743338623	345.7959899	CO	3 - 2	0.158	a20220311_00059_01_0001.sdf
20220311	59	JCMTCAL	WHya	Aweoweo Point Focus-Z (7-sample)	USB	2	1000MHzx2048	350.7743338623	355.7959899	No Line	No Line	0.158	a20220311_00059_02_0001.sdf
