utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220309	21	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8038691088	345.7959899	CO	3 - 2	0.162	a20220309_00021_01_0001.sdf
20220309	21	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8038691088	355.7959899	No Line	No Line	0.162	a20220309_00021_02_0001.sdf
20220309	22	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8038574359	345.7959899	CO	3 - 2	0.15	a20220309_00022_01_0001.sdf
20220309	22	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8038574359	355.7959899	No Line	No Line	0.15	a20220309_00022_02_0001.sdf
20220309	23	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8038444612	345.7959899	CO	3 - 2	0.15	a20220309_00023_01_0001.sdf
20220309	23	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8038444612	355.7959899	No Line	No Line	0.15	a20220309_00023_02_0001.sdf
20220309	24	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8038328853	345.7959899	CO	3 - 2	0.176	a20220309_00024_01_0001.sdf
20220309	24	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8038328853	355.7959899	No Line	No Line	0.176	a20220309_00024_02_0001.sdf
20220309	25	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8038206151	345.7959899	CO	3 - 2	0.176	a20220309_00025_01_0001.sdf
20220309	25	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8038206151	355.7959899	No Line	No Line	0.176	a20220309_00025_02_0001.sdf
20220309	26	JCMTCAL	IRC+10216	IRC+10216 12CO(3-2) 345.796	USB	1	250MHzx8192	340.8042691091	345.7959899	CO	3 - 2	0.157	a20220309_00026_01_0001.sdf
20220309	26	JCMTCAL	IRC+10216	IRC+10216 12CO(3-2) 345.796	USB	2	1000MHzx2048	340.8042691091	345.7959899	CO	3 - 2	0.157	a20220309_00026_02_0001.sdf
20220309	26	JCMTCAL	IRC+10216	IRC+10216 12CO(3-2) 345.796	LSB	3	250MHzx8192	340.8042691091	335.7968570914	No Line	No Line	0.157	a20220309_00026_03_0001.sdf
20220309	26	JCMTCAL	IRC+10216	IRC+10216 12CO(3-2) 345.796	LSB	4	1000MHzx2048	340.8042691091	335.7968570914	No Line	No Line	0.157	a20220309_00026_04_0001.sdf
20220309	27	JCMTCAL	GL5254	Aweoweo Point Focus-Z (7-sample)	LSB	1	1000MHzx2048	350.7707191204	345.7959899	CO	3 - 2	0.157	a20220309_00027_01_0001.sdf
20220309	27	JCMTCAL	GL5254	Aweoweo Point Focus-Z (7-sample)	USB	2	1000MHzx2048	350.7707191204	355.7959899	No Line	No Line	0.157	a20220309_00027_02_0001.sdf
20220309	28	JCMTCAL	GL5254	Aweoweo Point Focus-Z (7-sample)	LSB	1	1000MHzx2048	350.7707067707	345.7959899	CO	3 - 2	0.125	a20220309_00028_01_0001.sdf
20220309	28	JCMTCAL	GL5254	Aweoweo Point Focus-Z (7-sample)	USB	2	1000MHzx2048	350.7707067707	355.7959899	No Line	No Line	0.125	a20220309_00028_02_0001.sdf
20220309	29	M20AL014	IRAS08461-2827	Beam-switch stare	USB	1	1000MHzx2048	340.7676800155	345.7959899	CO	3 - 2	0.125	a20220309_00029_01_0001.sdf
20220309	29	M20AL014	IRAS08461-2827	Beam-switch stare	LSB	2	1000MHzx2048	340.7676800155	335.7959899	No Line	No Line	0.125	a20220309_00029_02_0001.sdf
