utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220304	1	JCMTCAL	GL865	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.6953468152	345.7959899	CO	3 - 2	0.054	a20220304_00001_01_0001.sdf
20220304	1	JCMTCAL	GL865	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.6953468152	355.7959899	No Line	No Line	0.054	a20220304_00001_02_0001.sdf
20220304	2	JCMTCAL	GL865	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.6953356525	345.7959899	CO	3 - 2	0.054	a20220304_00002_01_0001.sdf
20220304	2	JCMTCAL	GL865	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.6953356525	355.7959899	No Line	No Line	0.054	a20220304_00002_02_0001.sdf
20220304	3	JCMTCAL	GL865	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.6953253867	345.7959899	CO	3 - 2	0.057	a20220304_00003_01_0001.sdf
20220304	3	JCMTCAL	GL865	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.6953253867	355.7959899	No Line	No Line	0.057	a20220304_00003_02_0001.sdf
20220304	4	JCMTCAL	GL865	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.6953149849	345.7959899	CO	3 - 2	0.057	a20220304_00004_01_0001.sdf
20220304	4	JCMTCAL	GL865	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.6953149849	355.7959899	No Line	No Line	0.057	a20220304_00004_02_0001.sdf
20220304	5	JCMTCAL	GL865	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.6953044148	345.7959899	CO	3 - 2	0.116	a20220304_00005_01_0001.sdf
20220304	5	JCMTCAL	GL865	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.6953044148	355.7959899	No Line	No Line	0.116	a20220304_00005_02_0001.sdf
20220304	6	JCMTCAL	N2071IR	N2071IR 12CO(3-2) 345.796	LSB	1	250MHzx8192	350.7335793512	345.7959899	CO	3 - 2	0.116	a20220304_00006_01_0001.sdf
20220304	6	JCMTCAL	N2071IR	N2071IR 12CO(3-2) 345.796	LSB	2	1000MHzx2048	350.7335793512	345.7959899	CO	3 - 2	0.116	a20220304_00006_02_0001.sdf
20220304	6	JCMTCAL	N2071IR	N2071IR 12CO(3-2) 345.796	USB	3	250MHzx8192	350.7335793512	355.7963234752	No Line	No Line	0.116	a20220304_00006_03_0001.sdf
20220304	6	JCMTCAL	N2071IR	N2071IR 12CO(3-2) 345.796	USB	4	1000MHzx2048	350.7335793512	355.7963234752	No Line	No Line	0.116	a20220304_00006_04_0001.sdf
20220304	7	JCMTCAL	CRL618	Aweoweo Point (1X)_done_20220303T192721	LSB	1	1000MHzx2048	350.7788396745	345.7959899	CO	3 - 2	0.082	a20220304_00007_01_0001.sdf
20220304	7	JCMTCAL	CRL618	Aweoweo Point (1X)_done_20220303T192721	USB	2	1000MHzx2048	350.7788396745	355.7959899	No Line	No Line	0.082	a20220304_00007_02_0001.sdf
20220304	8	M22AP026	NGC 1333 northern field	NGC1333 field 1 (along width)	LSB	1	250MHzx8192	284.4725155445	279.511701	N2H+	3 - 2	0.082	a20220304_00008_01_0001.sdf
20220304	8	M22AP026	NGC 1333 northern field	NGC1333 field 1 (along width)	LSB	1	250MHzx8192	284.4725155445	279.511701	N2H+	3 - 2	0.082	a20220304_00008_01_0002.sdf
20220304	8	M22AP026	NGC 1333 northern field	NGC1333 field 1 (along width)	USB	2	250MHzx8192	284.4725155445	289.5119345003	No Line	No Line	0.082	a20220304_00008_02_0001.sdf
20220304	8	M22AP026	NGC 1333 northern field	NGC1333 field 1 (along width)	USB	2	250MHzx8192	284.4725155445	289.5119345003	No Line	No Line	0.082	a20220304_00008_02_0002.sdf
20220304	9	JCMTCAL	GL865	Aweoweo Point (1X)_done_20220303T192738	LSB	1	1000MHzx2048	350.6950948882	345.7959899	CO	3 - 2	0.078	a20220304_00009_01_0001.sdf
20220304	9	JCMTCAL	GL865	Aweoweo Point (1X)_done_20220303T192738	USB	2	1000MHzx2048	350.6950948882	355.7959899	No Line	No Line	0.078	a20220304_00009_02_0001.sdf
20220304	10	JCMTCAL	N2071IR	N2071IR 12CO(3-2) 345.796 (1X)_done_20220303T192709	LSB	1	250MHzx8192	350.7333775017	345.7959899	CO	3 - 2	0.078	a20220304_00010_01_0001.sdf
20220304	10	JCMTCAL	N2071IR	N2071IR 12CO(3-2) 345.796 (1X)_done_20220303T192709	LSB	2	1000MHzx2048	350.7333775017	345.7959899	CO	3 - 2	0.078	a20220304_00010_02_0001.sdf
20220304	10	JCMTCAL	N2071IR	N2071IR 12CO(3-2) 345.796 (1X)_done_20220303T192709	USB	3	250MHzx8192	350.7333775017	355.7963234752	No Line	No Line	0.078	a20220304_00010_03_0001.sdf
20220304	10	JCMTCAL	N2071IR	N2071IR 12CO(3-2) 345.796 (1X)_done_20220303T192709	USB	4	1000MHzx2048	350.7333775017	355.7963234752	No Line	No Line	0.078	a20220304_00010_04_0001.sdf
