utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220321	7	JCMTCAL	CRL618	CRL618 12CO(3-2) 345.796	LSB	2	1000MHzx2048	350.780582914	345.7959899	CO	3 - 2	0.124	a20220321_00007_02_0001.sdf
20220321	7	JCMTCAL	CRL618	CRL618 12CO(3-2) 345.796	USB	3	250MHzx8192	350.780582914	355.7952561128	No Line	No Line	0.124	a20220321_00007_03_0001.sdf
20220321	7	JCMTCAL	CRL618	CRL618 12CO(3-2) 345.796	USB	4	1000MHzx2048	350.780582914	355.7952561128	No Line	No Line	0.124	a20220321_00007_04_0001.sdf
20220321	8	JCMTCAL	NMLTau	Aweoweo Point	LSB	1	1000MHzx2048	350.7170004824	345.7959899	CO	3 - 2	0.124	a20220321_00008_01_0001.sdf
20220321	8	JCMTCAL	NMLTau	Aweoweo Point	USB	2	1000MHzx2048	350.7170004824	355.7959899	No Line	No Line	0.124	a20220321_00008_02_0001.sdf
20220321	9	JCMTCAL	URANUS	Uranus_Efficiency_335.8_345.8	USB	1	1000MHzx1024	340.7959899	345.7959899	CO	3 - 2	0.123	a20220321_00009_01_0001.sdf
20220321	9	JCMTCAL	URANUS	Uranus_Efficiency_335.8_345.8	LSB	2	1000MHzx1024	340.7959899	335.7959899	No Line	No Line	0.123	a20220321_00009_02_0001.sdf
20220321	10	JCMTCAL	URANUS	Uranus_Efficiency_335.8_345.8	USB	1	1000MHzx1024	340.7959899	345.7959899	CO	3 - 2	0.123	a20220321_00010_01_0001.sdf
20220321	10	JCMTCAL	URANUS	Uranus_Efficiency_335.8_345.8	LSB	2	1000MHzx1024	340.7959899	335.7959899	No Line	No Line	0.123	a20220321_00010_02_0001.sdf
20220321	11	JCMTCAL	CRL618	Aweoweo Point (1X)_done_20220320T181525	LSB	1	1000MHzx2048	350.7802007138	345.7959899	CO	3 - 2	0.136	a20220321_00011_01_0001.sdf
20220321	11	JCMTCAL	CRL618	Aweoweo Point (1X)_done_20220320T181525	USB	2	1000MHzx2048	350.7802007138	355.7959899	No Line	No Line	0.136	a20220321_00011_02_0001.sdf
20220321	12	JCMTCAL	CRL618	Aweoweo Focus-Z (7-sample)	LSB	1	1000MHzx2048	350.78019381	345.7959899	CO	3 - 2	0.136	a20220321_00012_01_0001.sdf
20220321	12	JCMTCAL	CRL618	Aweoweo Focus-Z (7-sample)	USB	2	1000MHzx2048	350.78019381	355.7959899	No Line	No Line	0.136	a20220321_00012_02_0001.sdf
20220321	13	M22AP026	NGC 1333 northern field	NGC1333 field 1 (along width)	LSB	1	250MHzx8192	284.4758047501	279.511701	N2H+	3 - 2	0.14	a20220321_00013_01_0001.sdf
20220321	13	M22AP026	NGC 1333 northern field	NGC1333 field 1 (along width)	LSB	1	250MHzx8192	284.4758047501	279.511701	N2H+	3 - 2	0.14	a20220321_00013_01_0002.sdf
20220321	13	M22AP026	NGC 1333 northern field	NGC1333 field 1 (along width)	USB	2	250MHzx8192	284.4758047501	289.5119345003	No Line	No Line	0.14	a20220321_00013_02_0001.sdf
20220321	13	M22AP026	NGC 1333 northern field	NGC1333 field 1 (along width)	USB	2	250MHzx8192	284.4758047501	289.5119345003	No Line	No Line	0.14	a20220321_00013_02_0002.sdf
20220321	14	JCMTCAL	OH231.8	Aweoweo Point (1X)_done_20220320T183230	LSB	1	1000MHzx2048	350.7088466381	345.7959899	CO	3 - 2	0.128	a20220321_00014_01_0001.sdf
20220321	14	JCMTCAL	OH231.8	Aweoweo Point (1X)_done_20220320T183230	USB	2	1000MHzx2048	350.7088466381	355.7959899	No Line	No Line	0.128	a20220321_00014_02_0001.sdf
20220321	15	JCMTCAL	OH231.8	Aweoweo Focus-Z (7-sample) (1X)_done_20220320T183239	LSB	1	1000MHzx2048	350.7088364023	345.7959899	CO	3 - 2	0.152	a20220321_00015_01_0001.sdf
20220321	15	JCMTCAL	OH231.8	Aweoweo Focus-Z (7-sample) (1X)_done_20220320T183239	USB	2	1000MHzx2048	350.7088364023	355.7959899	No Line	No Line	0.152	a20220321_00015_02_0001.sdf
20220321	16	JCMTCAL	OH231.8	Aweoweo Focus-Z (7-sample) (1X)_done_20220320T183239	LSB	1	1000MHzx2048	350.7088156116	345.7959899	CO	3 - 2	0.152	a20220321_00016_01_0001.sdf
20220321	16	JCMTCAL	OH231.8	Aweoweo Focus-Z (7-sample) (1X)_done_20220320T183239	USB	2	1000MHzx2048	350.7088156116	355.7959899	No Line	No Line	0.152	a20220321_00016_02_0001.sdf
20220321	17	JCMTCAL	OH231.8	OH231.8 C18O(3-2) 329.3305453	LSB	1	250MHzx8192	334.2552009719	329.3305453	C-18-O	3 - 2	0.147	a20220321_00017_01_0001.sdf
20220321	17	JCMTCAL	OH231.8	OH231.8 C18O(3-2) 329.3305453	LSB	2	1000MHzx2048	334.2552009719	329.3305453	C-18-O	3 - 2	0.147	a20220321_00017_02_0001.sdf
20220321	17	JCMTCAL	OH231.8	OH231.8 C18O(3-2) 329.3305453	USB	3	250MHzx8192	334.2552009719	339.3315460924	No Line	No Line	0.147	a20220321_00017_03_0001.sdf
20220321	17	JCMTCAL	OH231.8	OH231.8 C18O(3-2) 329.3305453	USB	4	1000MHzx2048	334.2552009719	339.3315460924	No Line	No Line	0.147	a20220321_00017_04_0001.sdf
20220321	18	JCMTCAL	OH231.8	OH231.8 13CO(3-2) 330.588	LSB	1	250MHzx8192	335.5123147194	330.5879601	13-CO	3 - 2	0.111	a20220321_00018_01_0001.sdf
20220321	18	JCMTCAL	OH231.8	OH231.8 13CO(3-2) 330.588	LSB	2	1000MHzx2048	335.5123147194	330.5879601	13-CO	3 - 2	0.111	a20220321_00018_02_0001.sdf
20220321	18	JCMTCAL	OH231.8	OH231.8 13CO(3-2) 330.588	USB	3	250MHzx8192	335.5123147194	340.5889608924	No Line	No Line	0.111	a20220321_00018_03_0001.sdf
20220321	18	JCMTCAL	OH231.8	OH231.8 13CO(3-2) 330.588	USB	4	1000MHzx2048	335.5123147194	340.5889608924	No Line	No Line	0.111	a20220321_00018_04_0001.sdf
20220321	19	JCMTCAL	OH231.8	OH231.8 CH3OH(7-6) 338.4087	LSB	1	250MHzx8192	343.3312325067	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0	0.111	a20220321_00019_01_0001.sdf
20220321	19	JCMTCAL	OH231.8	OH231.8 CH3OH(7-6) 338.4087	LSB	2	1000MHzx2048	343.3312325067	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0	0.111	a20220321_00019_02_0001.sdf
20220321	19	JCMTCAL	OH231.8	OH231.8 CH3OH(7-6) 338.4087	USB	3	250MHzx8192	343.3312325067	348.4096817924	No Line	No Line	0.111	a20220321_00019_03_0001.sdf
20220321	19	JCMTCAL	OH231.8	OH231.8 CH3OH(7-6) 338.4087	USB	4	1000MHzx2048	343.3312325067	348.4096817924	No Line	No Line	0.111	a20220321_00019_04_0001.sdf
20220321	20	JCMTCAL	OH231.8	OH231.8 CS(7-6) 342.8833	LSB	1	250MHzx8192	347.8045137641	342.883	CS	7 - 6	0.111	a20220321_00020_01_0001.sdf
20220321	20	JCMTCAL	OH231.8	OH231.8 CS(7-6) 342.8833	LSB	2	1000MHzx2048	347.8045137641	342.883	CS	7 - 6	0.111	a20220321_00020_02_0001.sdf
20220321	20	JCMTCAL	OH231.8	OH231.8 CS(7-6) 342.8833	USB	3	250MHzx8192	347.8045137641	352.8840007924	No Line	No Line	0.111	a20220321_00020_03_0001.sdf
20220321	20	JCMTCAL	OH231.8	OH231.8 CS(7-6) 342.8833	USB	4	1000MHzx2048	347.8045137641	352.8840007924	No Line	No Line	0.111	a20220321_00020_04_0001.sdf
20220321	21	JCMTCAL	OH231.8	OH231.8 12CO(3-2) 345.796	LSB	1	250MHzx8192	350.7168230365	345.7959899	CO	3 - 2	0.111	a20220321_00021_01_0001.sdf
20220321	21	JCMTCAL	OH231.8	OH231.8 12CO(3-2) 345.796	LSB	2	1000MHzx2048	350.7168230365	345.7959899	CO	3 - 2	0.111	a20220321_00021_02_0001.sdf
20220321	21	JCMTCAL	OH231.8	OH231.8 12CO(3-2) 345.796	USB	3	250MHzx8192	350.7168230365	355.7969906924	No Line	No Line	0.111	a20220321_00021_03_0001.sdf
20220321	21	JCMTCAL	OH231.8	OH231.8 12CO(3-2) 345.796	USB	4	1000MHzx2048	350.7168230365	355.7969906924	No Line	No Line	0.111	a20220321_00021_04_0001.sdf
20220321	22	JCMTCAL	OH231.8	OH231.8 HCN(4-3) 354.5055	LSB	1	250MHzx8192	359.4243010082	354.5054759	HCN	4 - 3	0.12	a20220321_00022_01_0001.sdf
20220321	22	JCMTCAL	OH231.8	OH231.8 HCN(4-3) 354.5055	LSB	2	1000MHzx2048	359.4243010082	354.5054759	HCN	4 - 3	0.12	a20220321_00022_02_0001.sdf
20220321	22	JCMTCAL	OH231.8	OH231.8 HCN(4-3) 354.5055	USB	3	250MHzx8192	359.4243010082	364.5064766924	No Line	No Line	0.12	a20220321_00022_03_0001.sdf
20220321	22	JCMTCAL	OH231.8	OH231.8 HCN(4-3) 354.5055	USB	4	1000MHzx2048	359.4243010082	364.5064766924	No Line	No Line	0.12	a20220321_00022_04_0001.sdf
20220321	23	JCMTCAL	OH231.8	Aweoweo Focus-Z (7-sample) (1X)_done_20220320T201107	LSB	1	1000MHzx2048	350.7087223813	345.7959899	CO	3 - 2	0.107	a20220321_00023_01_0001.sdf
20220321	23	JCMTCAL	OH231.8	Aweoweo Focus-Z (7-sample) (1X)_done_20220320T201107	USB	2	1000MHzx2048	350.7087223813	355.7959899	No Line	No Line	0.107	a20220321_00023_02_0001.sdf
20220321	24	JCMTCAL	OH231.8	Aweoweo Point (1X)_done_20220320T201102	LSB	1	1000MHzx2048	350.7087124745	345.7959899	CO	3 - 2	0.107	a20220321_00024_01_0001.sdf
20220321	24	JCMTCAL	OH231.8	Aweoweo Point (1X)_done_20220320T201102	USB	2	1000MHzx2048	350.7087124745	355.7959899	No Line	No Line	0.107	a20220321_00024_02_0001.sdf
20220321	25	JCMTCAL	OH231.8	OH231.8 C18O(3-2) 329.3305453	USB	1	250MHzx8192	324.2551017545	329.3305453	C-18-O	3 - 2	0.108	a20220321_00025_01_0001.sdf
20220321	25	JCMTCAL	OH231.8	OH231.8 C18O(3-2) 329.3305453	USB	2	1000MHzx2048	324.2551017545	329.3305453	C-18-O	3 - 2	0.108	a20220321_00025_02_0001.sdf
20220321	25	JCMTCAL	OH231.8	OH231.8 C18O(3-2) 329.3305453	LSB	3	250MHzx8192	324.2551017545	319.3295445076	No Line	No Line	0.108	a20220321_00025_03_0001.sdf
20220321	25	JCMTCAL	OH231.8	OH231.8 C18O(3-2) 329.3305453	LSB	4	1000MHzx2048	324.2551017545	319.3295445076	No Line	No Line	0.108	a20220321_00025_04_0001.sdf
20220321	26	JCMTCAL	OH231.8	OH231.8 13CO(3-2) 330.588	USB	1	250MHzx8192	325.5122157094	330.5879601	13-CO	3 - 2	0.108	a20220321_00026_01_0001.sdf
20220321	26	JCMTCAL	OH231.8	OH231.8 13CO(3-2) 330.588	USB	2	1000MHzx2048	325.5122157094	330.5879601	13-CO	3 - 2	0.108	a20220321_00026_02_0001.sdf
20220321	26	JCMTCAL	OH231.8	OH231.8 13CO(3-2) 330.588	LSB	3	250MHzx8192	325.5122157094	320.5869593076	No Line	No Line	0.108	a20220321_00026_03_0001.sdf
20220321	26	JCMTCAL	OH231.8	OH231.8 13CO(3-2) 330.588	LSB	4	1000MHzx2048	325.5122157094	320.5869593076	No Line	No Line	0.108	a20220321_00026_04_0001.sdf
20220321	27	JCMTCAL	OH231.8	OH231.8 CH3OH(7-6) 338.4087	USB	1	250MHzx8192	333.3311316803	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0	0.115	a20220321_00027_01_0001.sdf
20220321	27	JCMTCAL	OH231.8	OH231.8 CH3OH(7-6) 338.4087	USB	2	1000MHzx2048	333.3311316803	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0	0.115	a20220321_00027_02_0001.sdf
20220321	27	JCMTCAL	OH231.8	OH231.8 CH3OH(7-6) 338.4087	LSB	3	250MHzx8192	333.3311316803	328.4076802076	No Line	No Line	0.115	a20220321_00027_03_0001.sdf
20220321	27	JCMTCAL	OH231.8	OH231.8 CH3OH(7-6) 338.4087	LSB	4	1000MHzx2048	333.3311316803	328.4076802076	No Line	No Line	0.115	a20220321_00027_04_0001.sdf
20220321	28	JCMTCAL	OH231.8	OH231.8 CS(7-6) 342.8833	USB	1	250MHzx8192	337.8044112871	342.883	CS	7 - 6	0.115	a20220321_00028_01_0001.sdf
20220321	28	JCMTCAL	OH231.8	OH231.8 CS(7-6) 342.8833	USB	2	1000MHzx2048	337.8044112871	342.883	CS	7 - 6	0.115	a20220321_00028_02_0001.sdf
20220321	28	JCMTCAL	OH231.8	OH231.8 CS(7-6) 342.8833	LSB	3	250MHzx8192	337.8044112871	332.8819992076	No Line	No Line	0.115	a20220321_00028_03_0001.sdf
20220321	28	JCMTCAL	OH231.8	OH231.8 CS(7-6) 342.8833	LSB	4	1000MHzx2048	337.8044112871	332.8819992076	No Line	No Line	0.115	a20220321_00028_04_0001.sdf
20220321	29	JCMTCAL	OH231.8	OH231.8 12CO(3-2) 345.796	USB	1	250MHzx8192	340.7167206584	345.7959899	CO	3 - 2	0.113	a20220321_00029_01_0001.sdf
20220321	29	JCMTCAL	OH231.8	OH231.8 12CO(3-2) 345.796	USB	2	1000MHzx2048	340.7167206584	345.7959899	CO	3 - 2	0.113	a20220321_00029_02_0001.sdf
20220321	29	JCMTCAL	OH231.8	OH231.8 12CO(3-2) 345.796	LSB	3	250MHzx8192	340.7167206584	335.7949891076	No Line	No Line	0.113	a20220321_00029_03_0001.sdf
20220321	29	JCMTCAL	OH231.8	OH231.8 12CO(3-2) 345.796	LSB	4	1000MHzx2048	340.7167206584	335.7949891076	No Line	No Line	0.113	a20220321_00029_04_0001.sdf
20220321	30	JCMTCAL	OH231.8	OH231.8 HCN(4-3) 354.5055	USB	1	250MHzx8192	349.4241969022	354.5054759	HCN	4 - 3	0.138	a20220321_00030_01_0001.sdf
20220321	30	JCMTCAL	OH231.8	OH231.8 HCN(4-3) 354.5055	USB	2	1000MHzx2048	349.4241969022	354.5054759	HCN	4 - 3	0.138	a20220321_00030_02_0001.sdf
20220321	30	JCMTCAL	OH231.8	OH231.8 HCN(4-3) 354.5055	LSB	3	250MHzx8192	349.4241969022	344.5044751076	No Line	No Line	0.138	a20220321_00030_03_0001.sdf
20220321	30	JCMTCAL	OH231.8	OH231.8 HCN(4-3) 354.5055	LSB	4	1000MHzx2048	349.4241969022	344.5044751076	No Line	No Line	0.138	a20220321_00030_04_0001.sdf
20220321	31	JCMTCAL	OH231.8	OH231.8 HCO(4-3) 356.7343	USB	1	250MHzx8192	351.652484746	356.734288	HCO+ v=0	4 - 3	0.138	a20220321_00031_01_0001.sdf
20220321	31	JCMTCAL	OH231.8	OH231.8 HCO(4-3) 356.7343	USB	2	1000MHzx2048	351.652484746	356.734288	HCO+ v=0	4 - 3	0.138	a20220321_00031_02_0001.sdf
20220321	31	JCMTCAL	OH231.8	OH231.8 HCO(4-3) 356.7343	LSB	3	250MHzx8192	351.652484746	346.7332872076	No Line	No Line	0.138	a20220321_00031_03_0001.sdf
20220321	31	JCMTCAL	OH231.8	OH231.8 HCO(4-3) 356.7343	LSB	4	1000MHzx2048	351.652484746	346.7332872076	No Line	No Line	0.138	a20220321_00031_04_0001.sdf
