utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220123	1	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7876666384	345.7959899	CO	3 - 2	0.139	a20220123_00001_01_0001.sdf
20220123	1	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7876666384	355.7959899	No Line	No Line	0.139	a20220123_00001_02_0001.sdf
20220123	2	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7876601354	345.7959899	CO	3 - 2	0.139	a20220123_00002_01_0001.sdf
20220123	2	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7876601354	355.7959899	No Line	No Line	0.139	a20220123_00002_02_0001.sdf
20220123	3	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7876541939	345.7959899	CO	3 - 2	0.133	a20220123_00003_01_0001.sdf
20220123	3	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7876541939	355.7959899	No Line	No Line	0.133	a20220123_00003_02_0001.sdf
20220123	4	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7876482361	345.7959899	CO	3 - 2	0.133	a20220123_00004_01_0001.sdf
20220123	4	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7876482361	355.7959899	No Line	No Line	0.133	a20220123_00004_02_0001.sdf
20220123	5	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7876421071	345.7959899	CO	3 - 2	0.118	a20220123_00005_01_0001.sdf
20220123	5	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7876421071	355.7959899	No Line	No Line	0.118	a20220123_00005_02_0001.sdf
20220123	6	JCMTCAL	CRL618	CRL618 12CO(3-2) 345.796	USB	1	250MHzx8192	340.7879809669	345.7959899	CO	3 - 2	0.118	a20220123_00006_01_0001.sdf
20220123	6	JCMTCAL	CRL618	CRL618 12CO(3-2) 345.796	USB	2	1000MHzx2048	340.7879809669	345.7959899	CO	3 - 2	0.118	a20220123_00006_02_0001.sdf
20220123	6	JCMTCAL	CRL618	CRL618 12CO(3-2) 345.796	LSB	3	250MHzx8192	340.7879809669	335.7967236872	No Line	No Line	0.118	a20220123_00006_03_0001.sdf
20220123	6	JCMTCAL	CRL618	CRL618 12CO(3-2) 345.796	LSB	4	1000MHzx2048	340.7879809669	335.7967236872	No Line	No Line	0.118	a20220123_00006_04_0001.sdf
20220123	7	JCMTCAL	NMLTau	Aweoweo Point	LSB	1	1000MHzx2048	350.7159185857	345.7959899	CO	3 - 2	0.135	a20220123_00007_01_0001.sdf
20220123	7	JCMTCAL	NMLTau	Aweoweo Point	USB	2	1000MHzx2048	350.7159185857	355.7959899	No Line	No Line	0.135	a20220123_00007_02_0001.sdf
20220123	8	JCMTCAL	L1551IRS5	L1551IRS5 CH3OH(7-6) 338.4087	USB	1	250MHzx8192	333.3612626337	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0	0.135	a20220123_00008_01_0001.sdf
20220123	8	JCMTCAL	L1551IRS5	L1551IRS5 CH3OH(7-6) 338.4087	USB	2	1000MHzx2048	333.3612626337	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0	0.135	a20220123_00008_02_0001.sdf
20220123	8	JCMTCAL	L1551IRS5	L1551IRS5 CH3OH(7-6) 338.4087	LSB	3	250MHzx8192	333.3612626337	328.4084808575	No Line	No Line	0.135	a20220123_00008_03_0001.sdf
20220123	8	JCMTCAL	L1551IRS5	L1551IRS5 CH3OH(7-6) 338.4087	LSB	4	1000MHzx2048	333.3612626337	328.4084808575	No Line	No Line	0.135	a20220123_00008_04_0001.sdf
20220123	9	JCMTCAL	L1551IRS5	L1551IRS5 CH3OH(7-6) 338.4087	LSB	1	250MHzx8192	343.3612516286	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0	0.118	a20220123_00009_01_0001.sdf
20220123	9	JCMTCAL	L1551IRS5	L1551IRS5 CH3OH(7-6) 338.4087	LSB	2	1000MHzx2048	343.3612516286	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0	0.118	a20220123_00009_02_0001.sdf
20220123	9	JCMTCAL	L1551IRS5	L1551IRS5 CH3OH(7-6) 338.4087	USB	3	250MHzx8192	343.3612516286	348.4088811425	No Line	No Line	0.118	a20220123_00009_03_0001.sdf
20220123	9	JCMTCAL	L1551IRS5	L1551IRS5 CH3OH(7-6) 338.4087	USB	4	1000MHzx2048	343.3612516286	348.4088811425	No Line	No Line	0.118	a20220123_00009_04_0001.sdf
20220123	10	JCMTCAL	L1551IRS5	L1551IRS5 13CO(3-2) 330.588	USB	1	250MHzx8192	325.5416159589	330.5879601	13-CO	3 - 2	0.118	a20220123_00010_01_0001.sdf
