utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220121	2	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7884400855	345.7959899	CO	3 - 2	0.165	a20220121_00002_01_0001.sdf
20220121	2	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7884400855	355.7959899	No Line	No Line	0.165	a20220121_00002_02_0001.sdf
20220121	3	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.788433707	345.7959899	CO	3 - 2	0.167	a20220121_00003_01_0001.sdf
20220121	3	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.788433707	355.7959899	No Line	No Line	0.167	a20220121_00003_02_0001.sdf
20220121	4	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7884276101	345.7959899	CO	3 - 2	0.167	a20220121_00004_01_0001.sdf
20220121	4	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7884276101	355.7959899	No Line	No Line	0.167	a20220121_00004_02_0001.sdf
20220121	5	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7884210271	345.7959899	CO	3 - 2	0.167	a20220121_00005_01_0001.sdf
20220121	5	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7884210271	355.7959899	No Line	No Line	0.167	a20220121_00005_02_0001.sdf
20220121	6	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7884145625	345.7959899	CO	3 - 2	0.148	a20220121_00006_01_0001.sdf
20220121	6	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7884145625	355.7959899	No Line	No Line	0.148	a20220121_00006_02_0001.sdf
20220121	7	JCMTCAL	CRL618	CRL618 C18O(3-2) 329.3305453	USB	1	250MHzx8192	324.3236528599	329.3305453	C-18-O	3 - 2	0.148	a20220121_00007_01_0001.sdf
20220121	7	JCMTCAL	CRL618	CRL618 C18O(3-2) 329.3305453	USB	2	1000MHzx2048	324.3236528599	329.3305453	C-18-O	3 - 2	0.148	a20220121_00007_02_0001.sdf
20220121	7	JCMTCAL	CRL618	CRL618 C18O(3-2) 329.3305453	LSB	3	250MHzx8192	324.3236528599	319.3312790872	No Line	No Line	0.148	a20220121_00007_03_0001.sdf
20220121	7	JCMTCAL	CRL618	CRL618 C18O(3-2) 329.3305453	LSB	4	1000MHzx2048	324.3236528599	319.3312790872	No Line	No Line	0.148	a20220121_00007_04_0001.sdf
20220121	8	JCMTCAL	CRL618	CRL618 C18O(3-2) 329.3305453	LSB	1	250MHzx8192	334.3236442866	329.3305453	C-18-O	3 - 2	0.164	a20220121_00008_01_0001.sdf
