utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220122	1	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7880541423	345.7959899	CO	3 - 2	0.078	a20220122_00001_01_0001.sdf
20220122	1	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7880541423	355.7959899	No Line	No Line	0.078	a20220122_00001_02_0001.sdf
20220122	2	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7880477639	345.7959899	CO	3 - 2	0.078	a20220122_00002_01_0001.sdf
20220122	2	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7880477639	355.7959899	No Line	No Line	0.078	a20220122_00002_02_0001.sdf
20220122	3	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7880417478	345.7959899	CO	3 - 2	0.089	a20220122_00003_01_0001.sdf
20220122	3	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7880417478	355.7959899	No Line	No Line	0.089	a20220122_00003_02_0001.sdf
20220122	4	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7880353958	345.7959899	CO	3 - 2	0.089	a20220122_00004_01_0001.sdf
20220122	4	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7880353958	355.7959899	No Line	No Line	0.089	a20220122_00004_02_0001.sdf
20220122	5	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7880290226	345.7959899	CO	3 - 2	0.089	a20220122_00005_01_0001.sdf
20220122	5	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7880290226	355.7959899	No Line	No Line	0.089	a20220122_00005_02_0001.sdf
20220122	6	JCMTCAL	CRL618	CRL618 12CO(3-2) 345.796	LSB	1	250MHzx8192	350.7883680664	345.7959899	CO	3 - 2	0.09	a20220122_00006_01_0001.sdf
20220122	6	JCMTCAL	CRL618	CRL618 12CO(3-2) 345.796	LSB	2	1000MHzx2048	350.7883680664	345.7959899	CO	3 - 2	0.09	a20220122_00006_02_0001.sdf
20220122	6	JCMTCAL	CRL618	CRL618 12CO(3-2) 345.796	USB	3	250MHzx8192	350.7883680664	355.7952561128	No Line	No Line	0.09	a20220122_00006_03_0001.sdf
20220122	6	JCMTCAL	CRL618	CRL618 12CO(3-2) 345.796	USB	4	1000MHzx2048	350.7883680664	355.7952561128	No Line	No Line	0.09	a20220122_00006_04_0001.sdf
