utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20210419	1	M21AV001	OJ287	a20210419_00001_01_0001.sdf	OJ287 EHT 1800MHz	LSB	1	1000MHzx2048	336.6	No Line	No Line
20210419	1	M21AV001	OJ287	a20210419_00001_02_0001.sdf	OJ287 EHT 1800MHz	LSB	2	1000MHzx2048	336.6	No Line	No Line
20210419	1	M21AV001	OJ287	a20210419_00001_03_0001.sdf	OJ287 EHT 1800MHz	USB	3	1000MHzx2048	348.6	No Line	No Line
20210419	1	M21AV001	OJ287	a20210419_00001_04_0001.sdf	OJ287 EHT 1800MHz	USB	4	1000MHzx2048	348.6	No Line	No Line
20210419	2	M21AV001	OJ287	a20210419_00002_01_0001.sdf	OJ287 EHT 2400MHz	LSB	1	1000MHzx1024	336.9	No Line	No Line
20210419	2	M21AV001	OJ287	a20210419_00002_02_0001.sdf	OJ287 EHT 2400MHz	LSB	2	1000MHzx1024	336.9	No Line	No Line
20210419	2	M21AV001	OJ287	a20210419_00002_03_0001.sdf	OJ287 EHT 2400MHz	LSB	3	1000MHzx1024	336.9	No Line	No Line
20210419	2	M21AV001	OJ287	a20210419_00002_04_0001.sdf	OJ287 EHT 2400MHz	USB	4	1000MHzx1024	348.3	No Line	No Line
20210419	2	M21AV001	OJ287	a20210419_00002_05_0001.sdf	OJ287 EHT 2400MHz	USB	5	1000MHzx1024	348.3	No Line	No Line
20210419	2	M21AV001	OJ287	a20210419_00002_06_0001.sdf	OJ287 EHT 2400MHz	USB	6	1000MHzx1024	348.3	No Line	No Line
20210419	4	JCMTCAL	IRC+10216	a20210419_00004_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210419	4	JCMTCAL	IRC+10216	a20210419_00004_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210419	5	JCMTCAL	IRC+10216	a20210419_00005_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210419	5	JCMTCAL	IRC+10216	a20210419_00005_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210419	6	JCMTCAL	IRC+10216	a20210419_00006_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210419	6	JCMTCAL	IRC+10216	a20210419_00006_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210419	7	JCMTCAL	IRC+10216	a20210419_00007_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210419	7	JCMTCAL	IRC+10216	a20210419_00007_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210419	8	JCMTCAL	IRC+10216	a20210419_00008_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210419	8	JCMTCAL	IRC+10216	a20210419_00008_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210419	9	JCMTCAL	IRC+10216	a20210419_00009_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210419	9	JCMTCAL	IRC+10216	a20210419_00009_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
