utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220601	41	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8769626102	345.7959899	CO	3 - 2	0	a20220601_00041_01_0001.sdf
20220601	41	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8769626102	355.7959899	No Line	No Line	0	a20220601_00041_02_0001.sdf
20220601	42	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8769609071	345.7959899	CO	3 - 2	0	a20220601_00042_01_0001.sdf
20220601	42	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8769609071	355.7959899	No Line	No Line	0	a20220601_00042_02_0001.sdf
20220601	43	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8769591421	345.7959899	CO	3 - 2	0	a20220601_00043_01_0001.sdf
20220601	43	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8769591421	355.7959899	No Line	No Line	0	a20220601_00043_02_0001.sdf
20220601	44	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8769572252	345.7959899	CO	3 - 2	0	a20220601_00044_01_0001.sdf
20220601	44	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8769572252	355.7959899	No Line	No Line	0	a20220601_00044_02_0001.sdf
20220601	45	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.876955203	345.7959899	CO	3 - 2	0	a20220601_00045_01_0001.sdf
20220601	45	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.876955203	355.7959899	No Line	No Line	0	a20220601_00045_02_0001.sdf
20220601	46	JCMTCAL	W75N	W75N HCN(4-3) 354.5055	USB	1	250MHzx8192	349.5285258551	354.5054759	HCN	4 - 3	0	a20220601_00046_01_0001.sdf
20220601	46	JCMTCAL	W75N	W75N HCN(4-3) 354.5055	USB	2	1000MHzx2048	349.5285258551	354.5054759	HCN	4 - 3	0	a20220601_00046_02_0001.sdf
20220601	46	JCMTCAL	W75N	W75N HCN(4-3) 354.5055	LSB	3	250MHzx8192	349.5285258551	344.5050422479	No Line	No Line	0	a20220601_00046_03_0001.sdf
20220601	46	JCMTCAL	W75N	W75N HCN(4-3) 354.5055	LSB	4	1000MHzx2048	349.5285258551	344.5050422479	No Line	No Line	0	a20220601_00046_04_0001.sdf
20220601	47	JCMTCAL	V821Her	Aweoweo Point	LSB	1	1000MHzx2048	350.832598958	345.7959899	CO	3 - 2	0	a20220601_00047_01_0001.sdf
20220601	47	JCMTCAL	V821Her	Aweoweo Point	USB	2	1000MHzx2048	350.832598958	355.7959899	No Line	No Line	0	a20220601_00047_02_0001.sdf
