utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20211127	15	JCMTCAL	NGC7027	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7640598578	345.7959899	CO	3 - 2	0.137	a20211127_00015_01_0001.sdf
20211127	15	JCMTCAL	NGC7027	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7640598578	355.7959899	No Line	No Line	0.137	a20211127_00015_02_0001.sdf
20211127	16	JCMTCAL	NGC7027	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7640526055	345.7959899	CO	3 - 2	0.137	a20211127_00016_01_0001.sdf
20211127	16	JCMTCAL	NGC7027	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7640526055	355.7959899	No Line	No Line	0.137	a20211127_00016_02_0001.sdf
20211127	17	JCMTCAL	NGC7027	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7640454276	345.7959899	CO	3 - 2	0.137	a20211127_00017_01_0001.sdf
20211127	17	JCMTCAL	NGC7027	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7640454276	355.7959899	No Line	No Line	0.137	a20211127_00017_02_0001.sdf
20211127	18	JCMTCAL	NGC7027	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7640379381	345.7959899	CO	3 - 2	0.137	a20211127_00018_01_0001.sdf
20211127	18	JCMTCAL	NGC7027	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7640379381	355.7959899	No Line	No Line	0.137	a20211127_00018_02_0001.sdf
20211127	19	JCMTCAL	NGC7027	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7640309053	345.7959899	CO	3 - 2	0.137	a20211127_00019_01_0001.sdf
20211127	19	JCMTCAL	NGC7027	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7640309053	355.7959899	No Line	No Line	0.137	a20211127_00019_02_0001.sdf
20211127	20	JCMTCAL	NGC7027	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7640239055	345.7959899	CO	3 - 2	0.137	a20211127_00020_01_0001.sdf
20211127	20	JCMTCAL	NGC7027	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7640239055	355.7959899	No Line	No Line	0.137	a20211127_00020_02_0001.sdf
20211127	21	JCMTCAL	NGC7027	NGC7027 C18O(3-2) 329.3305453	LSB	1	250MHzx8192	334.3000940748	329.3305453	C-18-O	3 - 2	0.137	a20211127_00021_01_0001.sdf
20211127	21	JCMTCAL	NGC7027	NGC7027 C18O(3-2) 329.3305453	LSB	2	1000MHzx2048	334.3000940748	329.3305453	C-18-O	3 - 2	0.137	a20211127_00021_02_0001.sdf
20211127	21	JCMTCAL	NGC7027	NGC7027 C18O(3-2) 329.3305453	USB	3	250MHzx8192	334.3000940748	339.3314126419	No Line	No Line	0.137	a20211127_00021_03_0001.sdf
20211127	21	JCMTCAL	NGC7027	NGC7027 C18O(3-2) 329.3305453	USB	4	1000MHzx2048	334.3000940748	339.3314126419	No Line	No Line	0.137	a20211127_00021_04_0001.sdf
20211127	22	JCMTCAL	NGC7027	NGC7027 13CO(3-2) 330.588	LSB	1	250MHzx8192	335.5573839131	330.5879601	13-CO	3 - 2	0.137	a20211127_00022_01_0001.sdf
20211127	22	JCMTCAL	NGC7027	NGC7027 13CO(3-2) 330.588	LSB	2	1000MHzx2048	335.5573839131	330.5879601	13-CO	3 - 2	0.137	a20211127_00022_02_0001.sdf
20211127	22	JCMTCAL	NGC7027	NGC7027 13CO(3-2) 330.588	USB	3	250MHzx8192	335.5573839131	340.5888274419	No Line	No Line	0.137	a20211127_00022_03_0001.sdf
20211127	22	JCMTCAL	NGC7027	NGC7027 13CO(3-2) 330.588	USB	4	1000MHzx2048	335.5573839131	340.5888274419	No Line	No Line	0.137	a20211127_00022_04_0001.sdf
20211127	23	JCMTCAL	NGC7027	NGC7027 CH3OH(7-6) 338.4087	LSB	1	250MHzx8192	343.3773726699	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0	0.137	a20211127_00023_01_0001.sdf
20211127	23	JCMTCAL	NGC7027	NGC7027 CH3OH(7-6) 338.4087	LSB	2	1000MHzx2048	343.3773726699	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0	0.137	a20211127_00023_02_0001.sdf
20211127	23	JCMTCAL	NGC7027	NGC7027 CH3OH(7-6) 338.4087	USB	3	250MHzx8192	343.3773726699	348.4095483419	No Line	No Line	0.137	a20211127_00023_03_0001.sdf
20211127	23	JCMTCAL	NGC7027	NGC7027 CH3OH(7-6) 338.4087	USB	4	1000MHzx2048	343.3773726699	348.4095483419	No Line	No Line	0.137	a20211127_00023_04_0001.sdf
20211127	24	JCMTCAL	NGC7027	NGC7027 CS(7-6) 342.8833	LSB	1	250MHzx8192	347.8512688878	342.883	CS	7 - 6	0.137	a20211127_00024_01_0001.sdf
20211127	24	JCMTCAL	NGC7027	NGC7027 CS(7-6) 342.8833	LSB	2	1000MHzx2048	347.8512688878	342.883	CS	7 - 6	0.137	a20211127_00024_02_0001.sdf
20211127	24	JCMTCAL	NGC7027	NGC7027 CS(7-6) 342.8833	USB	3	250MHzx8192	347.8512688878	352.8838673419	No Line	No Line	0.137	a20211127_00024_03_0001.sdf
20211127	24	JCMTCAL	NGC7027	NGC7027 CS(7-6) 342.8833	USB	4	1000MHzx2048	347.8512688878	352.8838673419	No Line	No Line	0.137	a20211127_00024_04_0001.sdf
20211127	25	JCMTCAL	NGC7027	NGC7027 12CO(3-2) 345.796	LSB	1	250MHzx8192	350.7639804378	345.7959899	CO	3 - 2	0.137	a20211127_00025_01_0001.sdf
20211127	25	JCMTCAL	NGC7027	NGC7027 12CO(3-2) 345.796	LSB	2	1000MHzx2048	350.7639804378	345.7959899	CO	3 - 2	0.137	a20211127_00025_02_0001.sdf
20211127	25	JCMTCAL	NGC7027	NGC7027 12CO(3-2) 345.796	USB	3	250MHzx8192	350.7639804378	355.7968572419	No Line	No Line	0.137	a20211127_00025_03_0001.sdf
20211127	25	JCMTCAL	NGC7027	NGC7027 12CO(3-2) 345.796	USB	4	1000MHzx2048	350.7639804378	355.7968572419	No Line	No Line	0.137	a20211127_00025_04_0001.sdf
20211127	26	JCMTCAL	NGC7027	NGC7027 HCN(4-3) 354.5055	LSB	1	250MHzx8192	359.4726513193	354.5054759	HCN	4 - 3	0.137	a20211127_00026_01_0001.sdf
20211127	26	JCMTCAL	NGC7027	NGC7027 HCN(4-3) 354.5055	LSB	2	1000MHzx2048	359.4726513193	354.5054759	HCN	4 - 3	0.137	a20211127_00026_02_0001.sdf
20211127	26	JCMTCAL	NGC7027	NGC7027 HCN(4-3) 354.5055	USB	3	250MHzx8192	359.4726513193	364.5063432419	No Line	No Line	0.137	a20211127_00026_03_0001.sdf
20211127	26	JCMTCAL	NGC7027	NGC7027 HCN(4-3) 354.5055	USB	4	1000MHzx2048	359.4726513193	364.5063432419	No Line	No Line	0.137	a20211127_00026_04_0001.sdf
20211127	27	JCMTCAL	NGC7027	NGC7027 HCO(4-3) 356.7343	LSB	1	250MHzx8192	361.7012481878	356.734288	HCO+ v=0	4 - 3	0.137	a20211127_00027_01_0001.sdf
20211127	27	JCMTCAL	NGC7027	NGC7027 HCO(4-3) 356.7343	LSB	2	1000MHzx2048	361.7012481878	356.734288	HCO+ v=0	4 - 3	0.137	a20211127_00027_02_0001.sdf
20211127	27	JCMTCAL	NGC7027	NGC7027 HCO(4-3) 356.7343	USB	3	250MHzx8192	361.7012481878	366.7351553419	No Line	No Line	0.137	a20211127_00027_03_0001.sdf
20211127	27	JCMTCAL	NGC7027	NGC7027 HCO(4-3) 356.7343	USB	4	1000MHzx2048	361.7012481878	366.7351553419	No Line	No Line	0.137	a20211127_00027_04_0001.sdf
20211127	28	JCMTCAL	NGC7027	Aweoweo Point Focus-Z (7-sample)	LSB	1	1000MHzx2048	350.7639549768	345.7959899	CO	3 - 2	0.137	a20211127_00028_01_0001.sdf
20211127	28	JCMTCAL	NGC7027	Aweoweo Point Focus-Z (7-sample)	USB	2	1000MHzx2048	350.7639549768	355.7959899	No Line	No Line	0.137	a20211127_00028_02_0001.sdf
20211127	29	JCMTCAL	NGC7027	Aweoweo Point Focus-Z (7-sample)	LSB	1	1000MHzx2048	350.7639483093	345.7959899	CO	3 - 2	0.137	a20211127_00029_01_0001.sdf
20211127	29	JCMTCAL	NGC7027	Aweoweo Point Focus-Z (7-sample)	USB	2	1000MHzx2048	350.7639483093	355.7959899	No Line	No Line	0.137	a20211127_00029_02_0001.sdf
20211127	30	JCMTCAL	NGC7027	Aweoweo Point Focus-Z (7-sample)	LSB	1	1000MHzx2048	350.7639418128	345.7959899	CO	3 - 2	0.137	a20211127_00030_01_0001.sdf
20211127	30	JCMTCAL	NGC7027	Aweoweo Point Focus-Z (7-sample)	USB	2	1000MHzx2048	350.7639418128	355.7959899	No Line	No Line	0.137	a20211127_00030_02_0001.sdf
20211127	31	JCMTCAL	NGC7027	NGC7027 C18O(3-2) 329.3305453	USB	1	250MHzx8192	324.3000167336	329.3305453	C-18-O	3 - 2	0.137	a20211127_00031_01_0001.sdf
20211127	31	JCMTCAL	NGC7027	NGC7027 C18O(3-2) 329.3305453	USB	2	1000MHzx2048	324.3000167336	329.3305453	C-18-O	3 - 2	0.137	a20211127_00031_02_0001.sdf
20211127	31	JCMTCAL	NGC7027	NGC7027 C18O(3-2) 329.3305453	LSB	3	250MHzx8192	324.3000167336	319.3296779581	No Line	No Line	0.137	a20211127_00031_03_0001.sdf
20211127	31	JCMTCAL	NGC7027	NGC7027 C18O(3-2) 329.3305453	LSB	4	1000MHzx2048	324.3000167336	319.3296779581	No Line	No Line	0.137	a20211127_00031_04_0001.sdf
20211127	32	JCMTCAL	NGC7027	NGC7027 13CO(3-2) 330.588	USB	1	250MHzx8192	325.5573072235	330.5879601	13-CO	3 - 2	0.137	a20211127_00032_01_0001.sdf
20211127	32	JCMTCAL	NGC7027	NGC7027 13CO(3-2) 330.588	USB	2	1000MHzx2048	325.5573072235	330.5879601	13-CO	3 - 2	0.137	a20211127_00032_02_0001.sdf
20211127	32	JCMTCAL	NGC7027	NGC7027 13CO(3-2) 330.588	LSB	3	250MHzx8192	325.5573072235	320.5870927581	No Line	No Line	0.137	a20211127_00032_03_0001.sdf
20211127	32	JCMTCAL	NGC7027	NGC7027 13CO(3-2) 330.588	LSB	4	1000MHzx2048	325.5573072235	320.5870927581	No Line	No Line	0.137	a20211127_00032_04_0001.sdf
20211127	33	JCMTCAL	NGC7027	NGC7027 CH3OH(7-6) 338.4087	USB	1	250MHzx8192	333.3772951345	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0	0.137	a20211127_00033_01_0001.sdf
20211127	33	JCMTCAL	NGC7027	NGC7027 CH3OH(7-6) 338.4087	USB	2	1000MHzx2048	333.3772951345	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0	0.137	a20211127_00033_02_0001.sdf
20211127	33	JCMTCAL	NGC7027	NGC7027 CH3OH(7-6) 338.4087	LSB	3	250MHzx8192	333.3772951345	328.4078136581	No Line	No Line	0.137	a20211127_00033_03_0001.sdf
20211127	33	JCMTCAL	NGC7027	NGC7027 CH3OH(7-6) 338.4087	LSB	4	1000MHzx2048	333.3772951345	328.4078136581	No Line	No Line	0.137	a20211127_00033_04_0001.sdf
20211127	34	JCMTCAL	NGC7027	NGC7027 CS(7-6) 342.8833	USB	1	250MHzx8192	337.8511908361	342.883	CS	7 - 6	0.137	a20211127_00034_01_0001.sdf
20211127	34	JCMTCAL	NGC7027	NGC7027 CS(7-6) 342.8833	USB	2	1000MHzx2048	337.8511908361	342.883	CS	7 - 6	0.137	a20211127_00034_02_0001.sdf
20211127	34	JCMTCAL	NGC7027	NGC7027 CS(7-6) 342.8833	LSB	3	250MHzx8192	337.8511908361	332.8821326581	No Line	No Line	0.137	a20211127_00034_03_0001.sdf
20211127	34	JCMTCAL	NGC7027	NGC7027 CS(7-6) 342.8833	LSB	4	1000MHzx2048	337.8511908361	332.8821326581	No Line	No Line	0.137	a20211127_00034_04_0001.sdf
20211127	35	JCMTCAL	NGC7027	NGC7027 12CO(3-2) 345.796	USB	1	250MHzx8192	340.7639028157	345.7959899	CO	3 - 2	0.137	a20211127_00035_01_0001.sdf
20211127	35	JCMTCAL	NGC7027	NGC7027 12CO(3-2) 345.796	USB	2	1000MHzx2048	340.7639028157	345.7959899	CO	3 - 2	0.137	a20211127_00035_02_0001.sdf
20211127	35	JCMTCAL	NGC7027	NGC7027 12CO(3-2) 345.796	LSB	3	250MHzx8192	340.7639028157	335.7951225581	No Line	No Line	0.137	a20211127_00035_03_0001.sdf
20211127	35	JCMTCAL	NGC7027	NGC7027 12CO(3-2) 345.796	LSB	4	1000MHzx2048	340.7639028157	335.7951225581	No Line	No Line	0.137	a20211127_00035_04_0001.sdf
20211127	36	JCMTCAL	NGC7027	NGC7027 HCN(4-3) 354.5055	USB	1	250MHzx8192	349.4725729067	354.5054759	HCN	4 - 3	0.137	a20211127_00036_01_0001.sdf
20211127	36	JCMTCAL	NGC7027	NGC7027 HCN(4-3) 354.5055	USB	2	1000MHzx2048	349.4725729067	354.5054759	HCN	4 - 3	0.137	a20211127_00036_02_0001.sdf
20211127	36	JCMTCAL	NGC7027	NGC7027 HCN(4-3) 354.5055	LSB	3	250MHzx8192	349.4725729067	344.5046085581	No Line	No Line	0.137	a20211127_00036_03_0001.sdf
20211127	36	JCMTCAL	NGC7027	NGC7027 HCN(4-3) 354.5055	LSB	4	1000MHzx2048	349.4725729067	344.5046085581	No Line	No Line	0.137	a20211127_00036_04_0001.sdf
20211127	37	JCMTCAL	NGC7027	NGC7027 HCO(4-3) 356.7343	USB	1	250MHzx8192	351.7011704135	356.734288	HCO+ v=0	4 - 3	0.137	a20211127_00037_01_0001.sdf
20211127	37	JCMTCAL	NGC7027	NGC7027 HCO(4-3) 356.7343	USB	2	1000MHzx2048	351.7011704135	356.734288	HCO+ v=0	4 - 3	0.137	a20211127_00037_02_0001.sdf
20211127	37	JCMTCAL	NGC7027	NGC7027 HCO(4-3) 356.7343	LSB	3	250MHzx8192	351.7011704135	346.7334206581	No Line	No Line	0.137	a20211127_00037_03_0001.sdf
20211127	37	JCMTCAL	NGC7027	NGC7027 HCO(4-3) 356.7343	LSB	4	1000MHzx2048	351.7011704135	346.7334206581	No Line	No Line	0.137	a20211127_00037_04_0001.sdf
20211127	38	JCMTCAL	NGC7027	NGC7027 H2CO(5-4) 362.736	USB	1	250MHzx8192	357.7023656249	362.736048	H2CO	5 0 5 - 4 0 4	0.137	a20211127_00038_01_0001.sdf
