utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20211128	1	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8328844958	345.7959899	CO	3 - 2	0.137	a20211128_00001_01_0001.sdf
20211128	1	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8328844958	355.7959899	No Line	No Line	0.137	a20211128_00001_02_0001.sdf
20211128	2	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8328769389	345.7959899	CO	3 - 2	0.137	a20211128_00002_01_0001.sdf
20211128	2	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8328769389	355.7959899	No Line	No Line	0.137	a20211128_00002_02_0001.sdf
20211128	3	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8328696605	345.7959899	CO	3 - 2	0.137	a20211128_00003_01_0001.sdf
20211128	3	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8328696605	355.7959899	No Line	No Line	0.137	a20211128_00003_02_0001.sdf
20211128	4	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8328619522	345.7959899	CO	3 - 2	0.137	a20211128_00004_01_0001.sdf
20211128	4	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8328619522	355.7959899	No Line	No Line	0.137	a20211128_00004_02_0001.sdf
20211128	5	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8328542933	345.7959899	CO	3 - 2	0.137	a20211128_00005_01_0001.sdf
20211128	5	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8328542933	355.7959899	No Line	No Line	0.137	a20211128_00005_02_0001.sdf
