utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220414	47	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8405451461	345.7959899	CO	3 - 2	0.097	a20220414_00047_01_0001.sdf
20220414	47	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8405451461	355.7959899	No Line	No Line	0.097	a20220414_00047_02_0001.sdf
20220414	48	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8405374438	345.7959899	CO	3 - 2	0.102	a20220414_00048_01_0001.sdf
20220414	48	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8405374438	355.7959899	No Line	No Line	0.102	a20220414_00048_02_0001.sdf
20220414	49	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8405295024	345.7959899	CO	3 - 2	0.102	a20220414_00049_01_0001.sdf
20220414	49	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8405295024	355.7959899	No Line	No Line	0.102	a20220414_00049_02_0001.sdf
20220414	50	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8405218322	345.7959899	CO	3 - 2	0.099	a20220414_00050_01_0001.sdf
20220414	50	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8405218322	355.7959899	No Line	No Line	0.099	a20220414_00050_02_0001.sdf
20220414	51	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8405138482	345.7959899	CO	3 - 2	0.099	a20220414_00051_01_0001.sdf
20220414	51	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8405138482	355.7959899	No Line	No Line	0.099	a20220414_00051_02_0001.sdf
20220414	52	JCMTCAL	16293-2422	16293-2422 12CO(3-2) 345.796	USB	1	250MHzx8192	340.8285162665	345.7959899	CO	3 - 2	0.099	a20220414_00052_01_0001.sdf
20220414	52	JCMTCAL	16293-2422	16293-2422 12CO(3-2) 345.796	USB	2	1000MHzx2048	340.8285162665	345.7959899	CO	3 - 2	0.099	a20220414_00052_02_0001.sdf
20220414	52	JCMTCAL	16293-2422	16293-2422 12CO(3-2) 345.796	LSB	3	250MHzx8192	340.8285162665	335.7958564726	No Line	No Line	0.099	a20220414_00052_03_0001.sdf
20220414	52	JCMTCAL	16293-2422	16293-2422 12CO(3-2) 345.796	LSB	4	1000MHzx2048	340.8285162665	335.7958564726	No Line	No Line	0.099	a20220414_00052_04_0001.sdf
20220414	53	JCMTCAL	RCyg	Aweoweo Point	LSB	1	1000MHzx2048	350.8473063399	345.7959899	CO	3 - 2	0.099	a20220414_00053_01_0001.sdf
20220414	53	JCMTCAL	RCyg	Aweoweo Point	USB	2	1000MHzx2048	350.8473063399	355.7959899	No Line	No Line	0.099	a20220414_00053_02_0001.sdf
20220414	54	M20AL014	IRAS18537+4352	Beam-switch stare	USB	1	1000MHzx2048	340.8321545142	345.7959899	CO	3 - 2	0.102	a20220414_00054_01_0001.sdf
20220414	54	M20AL014	IRAS18537+4352	Beam-switch stare	LSB	2	1000MHzx2048	340.8321545142	335.7959899	No Line	No Line	0.102	a20220414_00054_02_0001.sdf
20220414	55	JCMTCAL	GL1922	Aweoweo Point Focus-Z (7-sample)	LSB	1	1000MHzx2048	350.8404511953	345.7959899	CO	3 - 2	0.102	a20220414_00055_01_0001.sdf
20220414	55	JCMTCAL	GL1922	Aweoweo Point Focus-Z (7-sample)	USB	2	1000MHzx2048	350.8404511953	355.7959899	No Line	No Line	0.102	a20220414_00055_02_0001.sdf
20220414	56	JCMTCAL	GL1922	Aweoweo Point Focus-Z (7-sample)	LSB	1	1000MHzx2048	350.8404421694	345.7959899	CO	3 - 2	0.101	a20220414_00056_01_0001.sdf
20220414	56	JCMTCAL	GL1922	Aweoweo Point Focus-Z (7-sample)	USB	2	1000MHzx2048	350.8404421694	355.7959899	No Line	No Line	0.101	a20220414_00056_02_0001.sdf
20220414	57	JCMTCAL	GL1922	Aweoweo Point Focus-Z (7-sample)	LSB	1	1000MHzx2048	350.8404341007	345.7959899	CO	3 - 2	0.101	a20220414_00057_01_0001.sdf
20220414	57	JCMTCAL	GL1922	Aweoweo Point Focus-Z (7-sample)	USB	2	1000MHzx2048	350.8404341007	355.7959899	No Line	No Line	0.101	a20220414_00057_02_0001.sdf
20220414	58	M20AL014	IRAS17043-3145	Beam-switch stare	USB	1	1000MHzx2048	340.8344208345	345.7959899	CO	3 - 2	0.098	a20220414_00058_01_0001.sdf
20220414	58	M20AL014	IRAS17043-3145	Beam-switch stare	LSB	2	1000MHzx2048	340.8344208345	335.7959899	No Line	No Line	0.098	a20220414_00058_02_0001.sdf
