utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220429	64	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8747865608	345.7959899	CO	3 - 2	0.2	a20220429_00064_01_0001.sdf
20220429	64	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8747865608	355.7959899	No Line	No Line	0.2	a20220429_00064_02_0001.sdf
20220429	65	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.874779407	345.7959899	CO	3 - 2	0.2	a20220429_00065_01_0001.sdf
20220429	65	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.874779407	355.7959899	No Line	No Line	0.2	a20220429_00065_02_0001.sdf
20220429	66	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8747727019	345.7959899	CO	3 - 2	0.176	a20220429_00066_01_0001.sdf
20220429	66	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8747727019	355.7959899	No Line	No Line	0.176	a20220429_00066_02_0001.sdf
20220429	67	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8747658682	345.7959899	CO	3 - 2	0.176	a20220429_00067_01_0001.sdf
20220429	67	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8747658682	355.7959899	No Line	No Line	0.176	a20220429_00067_02_0001.sdf
20220429	68	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8747584349	345.7959899	CO	3 - 2	0.203	a20220429_00068_01_0001.sdf
20220429	68	JCMTCAL	CRL2688	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8747584349	355.7959899	No Line	No Line	0.203	a20220429_00068_02_0001.sdf
20220429	69	JCMTCAL	EPAqr	Aweoweo Point	LSB	1	1000MHzx2048	350.8789488497	345.7959899	CO	3 - 2	0.203	a20220429_00069_01_0001.sdf
20220429	69	JCMTCAL	EPAqr	Aweoweo Point	USB	2	1000MHzx2048	350.8789488497	355.7959899	No Line	No Line	0.203	a20220429_00069_02_0001.sdf
20220429	70	JCMTCAL	MARS	Mars_Efficiency_278_288	LSB	1	1000MHzx1024	283	278	No Line	No Line	0.198	a20220429_00070_01_0001.sdf
20220429	70	JCMTCAL	MARS	Mars_Efficiency_278_288	USB	2	1000MHzx1024	283	288	No Line	No Line	0.198	a20220429_00070_02_0001.sdf
20220429	71	JCMTCAL	MARS	Mars_Efficiency_297_307	LSB	1	1000MHzx1024	302	297	No Line	No Line	0.198	a20220429_00071_01_0001.sdf
20220429	71	JCMTCAL	MARS	Mars_Efficiency_297_307	USB	2	1000MHzx1024	302	307	No Line	No Line	0.198	a20220429_00071_02_0001.sdf
20220429	72	JCMTCAL	MARS	Mars_Efficiency_309_319	LSB	1	1000MHzx1024	314	309	No Line	No Line	0.198	a20220429_00072_01_0001.sdf
20220429	72	JCMTCAL	MARS	Mars_Efficiency_309_319	USB	2	1000MHzx1024	314	319	No Line	No Line	0.198	a20220429_00072_02_0001.sdf
20220429	73	JCMTCAL	MARS	Mars_Efficiency_335.8_345.8	USB	1	1000MHzx1024	340.7959899	345.7959899	CO	3 - 2	0.202	a20220429_00073_01_0001.sdf
20220429	73	JCMTCAL	MARS	Mars_Efficiency_335.8_345.8	LSB	2	1000MHzx1024	340.7959899	335.7959899	No Line	No Line	0.202	a20220429_00073_02_0001.sdf
20220429	74	JCMTCAL	MARS	Mars_Efficiency_340_350	LSB	1	1000MHzx1024	345	340	No Line	No Line	0.202	a20220429_00074_01_0001.sdf
20220429	74	JCMTCAL	MARS	Mars_Efficiency_340_350	USB	2	1000MHzx1024	345	350	No Line	No Line	0.202	a20220429_00074_02_0001.sdf
20220429	75	JCMTCAL	MARS	Mars_Efficiency_360_370	LSB	1	1000MHzx1024	365	360	No Line	No Line	0.19	a20220429_00075_01_0001.sdf
20220429	75	JCMTCAL	MARS	Mars_Efficiency_360_370	USB	2	1000MHzx1024	365	370	No Line	No Line	0.19	a20220429_00075_02_0001.sdf
20220429	76	JCMTCAL	WAql	Aweoweo Point (1X)_done_20220429T054154	LSB	1	1000MHzx2048	350.8715957121	345.7959899	CO	3 - 2	0.19	a20220429_00076_01_0001.sdf
20220429	76	JCMTCAL	WAql	Aweoweo Point (1X)_done_20220429T054154	USB	2	1000MHzx2048	350.8715957121	355.7959899	No Line	No Line	0.19	a20220429_00076_02_0001.sdf
20220429	77	M20AL014	IRAS19595-2751	Beam-switch stare	USB	1	1000MHzx2048	340.839169935	345.7959899	CO	3 - 2	0.218	a20220429_00077_01_0001.sdf
20220429	77	M20AL014	IRAS19595-2751	Beam-switch stare	LSB	2	1000MHzx2048	340.839169935	335.7959899	No Line	No Line	0.218	a20220429_00077_02_0001.sdf
