utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220402	6	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7927951944	345.7959899	CO	3 - 2	0.067	a20220402_00006_01_0001.sdf
20220402	6	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7927951944	355.7959899	No Line	No Line	0.067	a20220402_00006_02_0001.sdf
20220402	7	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7927902339	345.7959899	CO	3 - 2	0.067	a20220402_00007_01_0001.sdf
20220402	7	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7927902339	355.7959899	No Line	No Line	0.067	a20220402_00007_02_0001.sdf
20220402	8	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.792783791	345.7959899	CO	3 - 2	0.065	a20220402_00008_01_0001.sdf
20220402	8	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.792783791	355.7959899	No Line	No Line	0.065	a20220402_00008_02_0001.sdf
20220402	9	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7927772608	345.7959899	CO	3 - 2	0.065	a20220402_00009_01_0001.sdf
20220402	9	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7927772608	355.7959899	No Line	No Line	0.065	a20220402_00009_02_0001.sdf
20220402	10	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7927705533	345.7959899	CO	3 - 2	0.067	a20220402_00010_01_0001.sdf
20220402	10	JCMTCAL	IRC+10216	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7927705533	355.7959899	No Line	No Line	0.067	a20220402_00010_02_0001.sdf
20220402	11	JCMTCAL	IRC+10216	IRC+10216 12CO(3-2) 345.796	USB	1	250MHzx8192	340.7932263241	345.7959899	CO	3 - 2	0.067	a20220402_00011_01_0001.sdf
20220402	11	JCMTCAL	IRC+10216	IRC+10216 12CO(3-2) 345.796	USB	2	1000MHzx2048	340.7932263241	345.7959899	CO	3 - 2	0.067	a20220402_00011_02_0001.sdf
20220402	11	JCMTCAL	IRC+10216	IRC+10216 12CO(3-2) 345.796	LSB	3	250MHzx8192	340.7932263241	335.7968570914	No Line	No Line	0.067	a20220402_00011_03_0001.sdf
20220402	11	JCMTCAL	IRC+10216	IRC+10216 12CO(3-2) 345.796	LSB	4	1000MHzx2048	340.7932263241	335.7968570914	No Line	No Line	0.067	a20220402_00011_04_0001.sdf
20220402	12	JCMTCAL	NMLTau	Aweoweo Point	LSB	1	1000MHzx2048	350.7212050992	345.7959899	CO	3 - 2	0.063	a20220402_00012_01_0001.sdf
20220402	12	JCMTCAL	NMLTau	Aweoweo Point	USB	2	1000MHzx2048	350.7212050992	355.7959899	No Line	No Line	0.063	a20220402_00012_02_0001.sdf
20220402	13	JCMTCAL	URANUS	Uranus_Efficiency_335.8_345.8	USB	1	1000MHzx1024	340.7959899	345.7959899	CO	3 - 2	0.063	a20220402_00013_01_0001.sdf
20220402	13	JCMTCAL	URANUS	Uranus_Efficiency_335.8_345.8	LSB	2	1000MHzx1024	340.7959899	335.7959899	No Line	No Line	0.063	a20220402_00013_02_0001.sdf
20220402	14	JCMTCAL	IRC+10216	Aweoweo Point Focus-Z (7-sample) (1X)_done_20220401T174259	LSB	1	1000MHzx2048	350.7919608225	345.7959899	CO	3 - 2	0.063	a20220402_00014_01_0001.sdf
20220402	14	JCMTCAL	IRC+10216	Aweoweo Point Focus-Z (7-sample) (1X)_done_20220401T174259	USB	2	1000MHzx2048	350.7919608225	355.7959899	No Line	No Line	0.063	a20220402_00014_02_0001.sdf
20220402	15	JCMTCAL	IRC+10216	Aweoweo Point Focus-Z (7-sample) (1X)_done_20220401T174259	LSB	1	1000MHzx2048	350.7919554582	345.7959899	CO	3 - 2	0.063	a20220402_00015_01_0001.sdf
20220402	15	JCMTCAL	IRC+10216	Aweoweo Point Focus-Z (7-sample) (1X)_done_20220401T174259	USB	2	1000MHzx2048	350.7919554582	355.7959899	No Line	No Line	0.063	a20220402_00015_02_0001.sdf
20220402	16	JCMTCAL	IRC+10216	IRC+10216 12CO(3-2) 345.796 (1X)_done_20220401T172935	USB	1	250MHzx8192	340.7924086948	345.7959899	CO	3 - 2	0.063	a20220402_00016_01_0001.sdf
20220402	16	JCMTCAL	IRC+10216	IRC+10216 12CO(3-2) 345.796 (1X)_done_20220401T172935	USB	2	1000MHzx2048	340.7924086948	345.7959899	CO	3 - 2	0.063	a20220402_00016_02_0001.sdf
20220402	16	JCMTCAL	IRC+10216	IRC+10216 12CO(3-2) 345.796 (1X)_done_20220401T172935	LSB	3	250MHzx8192	340.7924086948	335.7968570914	No Line	No Line	0.063	a20220402_00016_03_0001.sdf
20220402	16	JCMTCAL	IRC+10216	IRC+10216 12CO(3-2) 345.796 (1X)_done_20220401T172935	LSB	4	1000MHzx2048	340.7924086948	335.7968570914	No Line	No Line	0.063	a20220402_00016_04_0001.sdf
20220402	17	JCMTCAL	XHer	Aweoweo Point (1X)_done_20220401T174304	LSB	1	1000MHzx2048	350.9068312834	345.7959899	CO	3 - 2	0.06	a20220402_00017_01_0001.sdf
20220402	17	JCMTCAL	XHer	Aweoweo Point (1X)_done_20220401T174304	USB	2	1000MHzx2048	350.9068312834	355.7959899	No Line	No Line	0.06	a20220402_00017_02_0001.sdf
20220402	18	M20AL014	IRAS16473+5753	Beam-switch stare	USB	1	1000MHzx2048	340.8192646254	345.7959899	CO	3 - 2	0.062	a20220402_00018_01_0001.sdf
20220402	18	M20AL014	IRAS16473+5753	Beam-switch stare	LSB	2	1000MHzx2048	340.8192646254	335.7959899	No Line	No Line	0.062	a20220402_00018_02_0001.sdf
20220402	43	JCMTCAL	V1111Oph	Aweoweo Point Focus-Z (7-sample) (1X)_done_20220402T033103	LSB	1	1000MHzx2048	350.8810246083	345.7959899	CO	3 - 2	0.076	a20220402_00043_01_0001.sdf
20220402	43	JCMTCAL	V1111Oph	Aweoweo Point Focus-Z (7-sample) (1X)_done_20220402T033103	USB	2	1000MHzx2048	350.8810246083	355.7959899	No Line	No Line	0.076	a20220402_00043_02_0001.sdf
20220402	44	JCMTCAL	V1111Oph	Aweoweo Point Focus-Z (7-sample) (1X)_done_20220402T033103	LSB	1	1000MHzx2048	350.8810159712	345.7959899	CO	3 - 2	0.076	a20220402_00044_01_0001.sdf
