utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220420	1	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7444608591	345.7959899	CO	3 - 2	0.322	a20220420_00001_01_0001.sdf
20220420	1	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7444608591	355.7959899	No Line	No Line	0.322	a20220420_00001_02_0001.sdf
20220420	2	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7444480394	345.7959899	CO	3 - 2	0.322	a20220420_00002_01_0001.sdf
20220420	2	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7444480394	355.7959899	No Line	No Line	0.322	a20220420_00002_02_0001.sdf
20220420	3	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7444386847	345.7959899	CO	3 - 2	0.328	a20220420_00003_01_0001.sdf
20220420	3	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7444386847	355.7959899	No Line	No Line	0.328	a20220420_00003_02_0001.sdf
20220420	4	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7444292727	345.7959899	CO	3 - 2	0.313	a20220420_00004_01_0001.sdf
20220420	4	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7444292727	355.7959899	No Line	No Line	0.313	a20220420_00004_02_0001.sdf
20220420	5	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7444197439	345.7959899	CO	3 - 2	0.313	a20220420_00005_01_0001.sdf
20220420	5	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7444197439	355.7959899	No Line	No Line	0.313	a20220420_00005_02_0001.sdf
20220420	6	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7444119108	345.7959899	CO	3 - 2	0.313	a20220420_00006_01_0001.sdf
20220420	6	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7444119108	355.7959899	No Line	No Line	0.313	a20220420_00006_02_0001.sdf
20220420	7	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.744402254	345.7959899	CO	3 - 2	0.315	a20220420_00007_01_0001.sdf
20220420	7	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.744402254	355.7959899	No Line	No Line	0.315	a20220420_00007_02_0001.sdf
20220420	8	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7443931134	345.7959899	CO	3 - 2	0.308	a20220420_00008_01_0001.sdf
20220420	8	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7443931134	355.7959899	No Line	No Line	0.308	a20220420_00008_02_0001.sdf
20220420	9	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7443818281	345.7959899	CO	3 - 2	0.308	a20220420_00009_01_0001.sdf
20220420	9	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7443818281	355.7959899	No Line	No Line	0.308	a20220420_00009_02_0001.sdf
20220420	10	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7443728104	345.7959899	CO	3 - 2	0.306	a20220420_00010_01_0001.sdf
20220420	10	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7443728104	355.7959899	No Line	No Line	0.306	a20220420_00010_02_0001.sdf
20220420	11	JCMTCAL	OMC1	OMC1 C18O(3-2) 329.3305453	LSB	1	250MHzx8192	334.2762908997	329.3305453	C-18-O	3 - 2	0.306	a20220420_00011_01_0001.sdf
20220420	11	JCMTCAL	OMC1	OMC1 C18O(3-2) 329.3305453	LSB	2	1000MHzx2048	334.2762908997	329.3305453	C-18-O	3 - 2	0.306	a20220420_00011_02_0001.sdf
20220420	11	JCMTCAL	OMC1	OMC1 C18O(3-2) 329.3305453	USB	3	250MHzx8192	334.2762908997	339.3308788752	No Line	No Line	0.306	a20220420_00011_03_0001.sdf
20220420	11	JCMTCAL	OMC1	OMC1 C18O(3-2) 329.3305453	USB	4	1000MHzx2048	334.2762908997	339.3308788752	No Line	No Line	0.306	a20220420_00011_04_0001.sdf
20220420	12	JCMTCAL	OMC1	OMC1 13CO(3-2) 330.588	LSB	1	250MHzx8192	335.5334893836	330.5879601	13-CO	3 - 2	0.305	a20220420_00012_01_0001.sdf
20220420	12	JCMTCAL	OMC1	OMC1 13CO(3-2) 330.588	LSB	2	1000MHzx2048	335.5334893836	330.5879601	13-CO	3 - 2	0.305	a20220420_00012_02_0001.sdf
20220420	12	JCMTCAL	OMC1	OMC1 13CO(3-2) 330.588	USB	3	250MHzx8192	335.5334893836	340.5882936752	No Line	No Line	0.305	a20220420_00012_03_0001.sdf
20220420	12	JCMTCAL	OMC1	OMC1 13CO(3-2) 330.588	USB	4	1000MHzx2048	335.5334893836	340.5882936752	No Line	No Line	0.305	a20220420_00012_04_0001.sdf
20220420	13	JCMTCAL	OMC1	OMC1 CH3OH(7-6) 338.4087	LSB	1	250MHzx8192	343.3529119219	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0	0.305	a20220420_00013_01_0001.sdf
