utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220428	70	JCMTCAL	EPAqr	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8788336577	345.7959899	CO	3 - 2	0.226	a20220428_00070_01_0001.sdf
20220428	70	JCMTCAL	EPAqr	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8788336577	355.7959899	No Line	No Line	0.226	a20220428_00070_02_0001.sdf
20220428	71	JCMTCAL	EPAqr	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8788267209	345.7959899	CO	3 - 2	0.226	a20220428_00071_01_0001.sdf
20220428	71	JCMTCAL	EPAqr	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8788267209	355.7959899	No Line	No Line	0.226	a20220428_00071_02_0001.sdf
20220428	72	JCMTCAL	EPAqr	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8788199896	345.7959899	CO	3 - 2	0.278	a20220428_00072_01_0001.sdf
20220428	72	JCMTCAL	EPAqr	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8788199896	355.7959899	No Line	No Line	0.278	a20220428_00072_02_0001.sdf
20220428	73	JCMTCAL	EPAqr	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8788129912	345.7959899	CO	3 - 2	0.278	a20220428_00073_01_0001.sdf
20220428	73	JCMTCAL	EPAqr	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8788129912	355.7959899	No Line	No Line	0.278	a20220428_00073_02_0001.sdf
20220428	74	JCMTCAL	EPAqr	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.8788059385	345.7959899	CO	3 - 2	0.226	a20220428_00074_01_0001.sdf
20220428	74	JCMTCAL	EPAqr	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.8788059385	355.7959899	No Line	No Line	0.226	a20220428_00074_02_0001.sdf
20220428	75	JCMTCAL	MARS	Mars_Efficiency_278_288	LSB	1	1000MHzx1024	283	278	No Line	No Line	0.226	a20220428_00075_01_0001.sdf
20220428	75	JCMTCAL	MARS	Mars_Efficiency_278_288	USB	2	1000MHzx1024	283	288	No Line	No Line	0.226	a20220428_00075_02_0001.sdf
20220428	76	JCMTCAL	MARS	Mars_Efficiency_297_307	LSB	1	1000MHzx1024	302	297	No Line	No Line	0.226	a20220428_00076_01_0001.sdf
20220428	76	JCMTCAL	MARS	Mars_Efficiency_297_307	USB	2	1000MHzx1024	302	307	No Line	No Line	0.226	a20220428_00076_02_0001.sdf
20220428	77	JCMTCAL	MARS	Mars_Efficiency_309_319	LSB	1	1000MHzx1024	314	309	No Line	No Line	0.22	a20220428_00077_01_0001.sdf
20220428	77	JCMTCAL	MARS	Mars_Efficiency_309_319	USB	2	1000MHzx1024	314	319	No Line	No Line	0.22	a20220428_00077_02_0001.sdf
20220428	79	JCMTCAL	MARS	Mars_Efficiency_335.8_345.8	USB	1	1000MHzx1024	340.7959899	345.7959899	CO	3 - 2	0.22	a20220428_00079_01_0001.sdf
20220428	79	JCMTCAL	MARS	Mars_Efficiency_335.8_345.8	LSB	2	1000MHzx1024	340.7959899	335.7959899	No Line	No Line	0.22	a20220428_00079_02_0001.sdf
20220428	80	JCMTCAL	MARS	Mars_Efficiency_340_350	LSB	1	1000MHzx1024	345	340	No Line	No Line	0.219	a20220428_00080_01_0001.sdf
20220428	80	JCMTCAL	MARS	Mars_Efficiency_340_350	USB	2	1000MHzx1024	345	350	No Line	No Line	0.219	a20220428_00080_02_0001.sdf
20220428	81	JCMTCAL	MARS	Mars_Efficiency_360_370	LSB	1	1000MHzx1024	365	360	No Line	No Line	0.219	a20220428_00081_01_0001.sdf
20220428	81	JCMTCAL	MARS	Mars_Efficiency_360_370	USB	2	1000MHzx1024	365	370	No Line	No Line	0.219	a20220428_00081_02_0001.sdf
20220428	82	JCMTCAL	RCyg	Aweoweo Point	LSB	1	1000MHzx2048	350.8478517773	345.7959899	CO	3 - 2	0.22	a20220428_00082_01_0001.sdf
20220428	82	JCMTCAL	RCyg	Aweoweo Point	USB	2	1000MHzx2048	350.8478517773	355.7959899	No Line	No Line	0.22	a20220428_00082_02_0001.sdf
20220428	83	M20AL014	IRAS20062+5650	Beam-switch stare	USB	1	1000MHzx2048	340.8234194003	345.7959899	CO	3 - 2	0.219	a20220428_00083_01_0001.sdf
20220428	83	M20AL014	IRAS20062+5650	Beam-switch stare	LSB	2	1000MHzx2048	340.8234194003	335.7959899	No Line	No Line	0.219	a20220428_00083_02_0001.sdf
20220428	84	JCMTCAL	V1300Aql	Aweoweo Point (1X)_done_20220428T054629	LSB	1	1000MHzx2048	350.8655027451	345.7959899	CO	3 - 2	0.224	a20220428_00084_01_0001.sdf
20220428	84	JCMTCAL	V1300Aql	Aweoweo Point (1X)_done_20220428T054629	USB	2	1000MHzx2048	350.8655027451	355.7959899	No Line	No Line	0.224	a20220428_00084_02_0001.sdf
20220428	85	M20AL014	IRAS20488-2706	Beam-switch stare	USB	1	1000MHzx2048	340.8377755383	345.7959899	CO	3 - 2	0.236	a20220428_00085_01_0001.sdf
20220428	85	M20AL014	IRAS20488-2706	Beam-switch stare	LSB	2	1000MHzx2048	340.8377755383	335.7959899	No Line	No Line	0.236	a20220428_00085_02_0001.sdf
