utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220405	5	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7835524186	345.7959899	CO	3 - 2	0.41	a20220405_00005_01_0001.sdf
20220405	5	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7835524186	355.7959899	No Line	No Line	0.41	a20220405_00005_02_0001.sdf
20220405	6	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7835467776	345.7959899	CO	3 - 2	0.41	a20220405_00006_01_0001.sdf
20220405	6	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7835467776	355.7959899	No Line	No Line	0.41	a20220405_00006_02_0001.sdf
20220405	7	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7835415748	345.7959899	CO	3 - 2	0.41	a20220405_00007_01_0001.sdf
20220405	7	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7835415748	355.7959899	No Line	No Line	0.41	a20220405_00007_02_0001.sdf
20220405	8	JCMTCAL	CRL618	Aweoweo Point (1X)_done_20220404T184949	LSB	1	1000MHzx2048	350.7835363959	345.7959899	CO	3 - 2	0.426	a20220405_00008_01_0001.sdf
20220405	8	JCMTCAL	CRL618	Aweoweo Point (1X)_done_20220404T184949	USB	2	1000MHzx2048	350.7835363959	355.7959899	No Line	No Line	0.426	a20220405_00008_02_0001.sdf
20220405	9	JCMTCAL	CRL618	Aweoweo Focus-Z (7-sample)	LSB	1	1000MHzx2048	350.7835313519	345.7959899	CO	3 - 2	0.426	a20220405_00009_01_0001.sdf
20220405	9	JCMTCAL	CRL618	Aweoweo Focus-Z (7-sample)	USB	2	1000MHzx2048	350.7835313519	355.7959899	No Line	No Line	0.426	a20220405_00009_02_0001.sdf
20220405	10	JCMTCAL	CRL618	Aweoweo Focus-Z (7-sample)	LSB	1	1000MHzx2048	350.7835264162	345.7959899	CO	3 - 2	0.459	a20220405_00010_01_0001.sdf
20220405	10	JCMTCAL	CRL618	Aweoweo Focus-Z (7-sample)	USB	2	1000MHzx2048	350.7835264162	355.7959899	No Line	No Line	0.459	a20220405_00010_02_0001.sdf
20220405	11	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.783520257	345.7959899	CO	3 - 2	0.459	a20220405_00011_01_0001.sdf
20220405	11	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.783520257	355.7959899	No Line	No Line	0.459	a20220405_00011_02_0001.sdf
20220405	12	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7835150676	345.7959899	CO	3 - 2	0.459	a20220405_00012_01_0001.sdf
20220405	12	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7835150676	355.7959899	No Line	No Line	0.459	a20220405_00012_02_0001.sdf
20220405	13	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.783508764	345.7959899	CO	3 - 2	0.459	a20220405_00013_01_0001.sdf
20220405	13	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.783508764	355.7959899	No Line	No Line	0.459	a20220405_00013_02_0001.sdf
20220405	14	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7835022574	345.7959899	CO	3 - 2	0.459	a20220405_00014_01_0001.sdf
20220405	14	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7835022574	355.7959899	No Line	No Line	0.459	a20220405_00014_02_0001.sdf
20220405	15	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7834974322	345.7959899	CO	3 - 2	0.461	a20220405_00015_01_0001.sdf
20220405	15	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7834974322	355.7959899	No Line	No Line	0.461	a20220405_00015_02_0001.sdf
20220405	16	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7834910792	345.7959899	CO	3 - 2	0.461	a20220405_00016_01_0001.sdf
20220405	16	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7834910792	355.7959899	No Line	No Line	0.461	a20220405_00016_02_0001.sdf
20220405	17	JCMTCAL	Betelgeuse	Aweoweo Point (1X)_done_20220404T185024	LSB	1	1000MHzx2048	350.740954108	345.7959899	CO	3 - 2	0.461	a20220405_00017_01_0001.sdf
