utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20210602	2	JCMTCAL	IRC+10216	a20210602_00002_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210602	2	JCMTCAL	IRC+10216	a20210602_00002_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210602	3	JCMTCAL	IRC+10216	a20210602_00003_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210602	3	JCMTCAL	IRC+10216	a20210602_00003_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210602	4	JCMTCAL	IRC+10216	a20210602_00004_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210602	4	JCMTCAL	IRC+10216	a20210602_00004_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210602	5	JCMTCAL	IRC+10216	a20210602_00005_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210602	5	JCMTCAL	IRC+10216	a20210602_00005_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210602	6	JCMTCAL	IRC+10216	a20210602_00006_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210602	6	JCMTCAL	IRC+10216	a20210602_00006_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210602	7	JCMTCAL	IRC+10216	a20210602_00007_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210602	7	JCMTCAL	IRC+10216	a20210602_00007_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210602	8	JCMTCAL	IRC+10216	a20210602_00008_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210602	8	JCMTCAL	IRC+10216	a20210602_00008_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210602	9	JCMTCAL	IRC+10216	a20210602_00009_01_0001.sdf	IRC+10216 12CO(3-2) 345.796 LSB 5GHz (1X)_done_20210601T172558	LSB	1	250MHzx8192	345.7959899	CO	3 - 2
20210602	9	JCMTCAL	IRC+10216	a20210602_00009_02_0001.sdf	IRC+10216 12CO(3-2) 345.796 LSB 5GHz (1X)_done_20210601T172558	LSB	2	1000MHzx2048	345.7959899	CO	3 - 2
