utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20211018	42	JCMTCAL	OH231.8	a20211018_00042_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20211018T044	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211018	42	JCMTCAL	OH231.8	a20211018_00042_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20211018T044	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211018	43	JCMTCAL	OH231.8	a20211018_00043_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20211018T044	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211018	43	JCMTCAL	OH231.8	a20211018_00043_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20211018T044	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211018	44	JCMTCAL	OH231.8	a20211018_00044_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20211018T044	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211018	44	JCMTCAL	OH231.8	a20211018_00044_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20211018T044	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211018	45	JCMTCAL	OH231.8	a20211018_00045_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20211018T044	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211018	45	JCMTCAL	OH231.8	a20211018_00045_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20211018T044	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211018	46	JCMTCAL	OH231.8	a20211018_00046_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20211018T044	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211018	46	JCMTCAL	OH231.8	a20211018_00046_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20211018T044	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211018	47	JCMTCAL	OH231.8	a20211018_00047_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20211018T044	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211018	47	JCMTCAL	OH231.8	a20211018_00047_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20211018T044	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211018	48	JCMTCAL	OH231.8	a20211018_00048_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20211018T044	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211018	48	JCMTCAL	OH231.8	a20211018_00048_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample) (1X)_done_20211018T044	USB	2	1000MHzx2048	355.7959899	No Line	No Line
