utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20211015	15	JCMTCAL	CRL2688	a20211015_00015_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211015	15	JCMTCAL	CRL2688	a20211015_00015_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211015	16	JCMTCAL	CRL2688	a20211015_00016_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211015	16	JCMTCAL	CRL2688	a20211015_00016_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211015	17	JCMTCAL	CRL2688	a20211015_00017_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211015	17	JCMTCAL	CRL2688	a20211015_00017_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211015	18	JCMTCAL	CRL2688	a20211015_00018_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211015	18	JCMTCAL	CRL2688	a20211015_00018_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211015	19	JCMTCAL	CRL2688	a20211015_00019_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211015	19	JCMTCAL	CRL2688	a20211015_00019_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211015	20	JCMTCAL	CRL2688	a20211015_00020_01_0001.sdf	CRL2688 CO(3-2) 345.796	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211015	20	JCMTCAL	CRL2688	a20211015_00020_02_0001.sdf	CRL2688 CO(3-2) 345.796	LSB	2	1000MHzx2048	335.797157238	No Line	No Line
20211015	21	JCMTCAL	EPAqr	a20211015_00021_01_0001.sdf	Aweoweo 5GHz Point	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211015	21	JCMTCAL	EPAqr	a20211015_00021_02_0001.sdf	Aweoweo 5GHz Point	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211015	22	JCMTCAL	JUPITER	a20211015_00022_01_0001.sdf	Jupiter Efficiency 345.796 GHz	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211015	22	JCMTCAL	JUPITER	a20211015_00022_02_0001.sdf	Jupiter Efficiency 345.796 GHz	USB	2	1000MHzx2048	357.7959899	No Line	No Line
20211015	23	M21BEC36	JUPITER	a20211015_00023_01_0001.sdf	Jupiter_Aweoweo_360_370	LSB	1	1000MHzx1024	360	No Line	No Line
