utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220202	7	JCMTCAL	W3(OH)	W3(OH) 13CO(3-2) 330.588	LSB	1	250MHzx8192	335.6190528304	330.5879601	13-CO	3 - 2	0.063	a20220202_00007_01_0001.sdf
20220202	7	JCMTCAL	W3(OH)	W3(OH) 13CO(3-2) 330.588	LSB	2	1000MHzx2048	335.6190528304	330.5879601	13-CO	3 - 2	0.063	a20220202_00007_02_0001.sdf
20220202	7	JCMTCAL	W3(OH)	W3(OH) 13CO(3-2) 330.588	USB	3	250MHzx8192	335.6190528304	340.5864592868	No Line	No Line	0.063	a20220202_00007_03_0001.sdf
20220202	7	JCMTCAL	W3(OH)	W3(OH) 13CO(3-2) 330.588	USB	4	1000MHzx2048	335.6190528304	340.5864592868	No Line	No Line	0.063	a20220202_00007_04_0001.sdf
20220202	8	JCMTCAL	W3(OH)	W3(OH) 13CO(3-2) 330.588	LSB	1	250MHzx8192	335.6190394867	330.5879601	13-CO	3 - 2	0.064	a20220202_00008_01_0001.sdf
20220202	8	JCMTCAL	W3(OH)	W3(OH) 13CO(3-2) 330.588	LSB	2	1000MHzx2048	335.6190394867	330.5879601	13-CO	3 - 2	0.064	a20220202_00008_02_0001.sdf
20220202	8	JCMTCAL	W3(OH)	W3(OH) 13CO(3-2) 330.588	USB	3	250MHzx8192	335.6190394867	340.5864592868	No Line	No Line	0.064	a20220202_00008_03_0001.sdf
20220202	8	JCMTCAL	W3(OH)	W3(OH) 13CO(3-2) 330.588	USB	4	1000MHzx2048	335.6190394867	340.5864592868	No Line	No Line	0.064	a20220202_00008_04_0001.sdf
20220202	9	JCMTCAL	W3(OH)	W3(OH) HCN(4-3) 354.5055	LSB	1	250MHzx8192	359.5387968805	354.5054759	HCN	4 - 3	0.042	a20220202_00009_01_0001.sdf
20220202	9	JCMTCAL	W3(OH)	W3(OH) HCN(4-3) 354.5055	LSB	2	1000MHzx2048	359.5387968805	354.5054759	HCN	4 - 3	0.042	a20220202_00009_02_0001.sdf
20220202	9	JCMTCAL	W3(OH)	W3(OH) HCN(4-3) 354.5055	USB	3	250MHzx8192	359.5387968805	364.5039750868	No Line	No Line	0.042	a20220202_00009_03_0001.sdf
20220202	9	JCMTCAL	W3(OH)	W3(OH) HCN(4-3) 354.5055	USB	4	1000MHzx2048	359.5387968805	364.5039750868	No Line	No Line	0.042	a20220202_00009_04_0001.sdf
