utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220216	1	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7804175107	345.7959899	CO	3 - 2	0.192	a20220216_00001_01_0001.sdf
20220216	1	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7804175107	355.7959899	No Line	No Line	0.192	a20220216_00001_02_0001.sdf
20220216	2	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7804123066	345.7959899	CO	3 - 2	0.192	a20220216_00002_01_0001.sdf
20220216	2	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7804123066	355.7959899	No Line	No Line	0.192	a20220216_00002_02_0001.sdf
20220216	3	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7804040391	345.7959899	CO	3 - 2	0.217	a20220216_00003_01_0001.sdf
20220216	3	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7804040391	355.7959899	No Line	No Line	0.217	a20220216_00003_02_0001.sdf
20220216	4	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7803959044	345.7959899	CO	3 - 2	0.217	a20220216_00004_01_0001.sdf
20220216	4	JCMTCAL	CRL618	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7803959044	355.7959899	No Line	No Line	0.217	a20220216_00004_02_0001.sdf
20220216	5	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7448361346	345.7959899	CO	3 - 2	0.174	a20220216_00005_01_0001.sdf
20220216	5	JCMTCAL	Betelgeuse	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7448361346	355.7959899	No Line	No Line	0.174	a20220216_00005_02_0001.sdf
20220216	6	JCMTCAL	N2071IR	N2071IR 12CO(3-2) 345.796	LSB	1	250MHzx8192	350.7368953142	345.7959899	CO	3 - 2	0.174	a20220216_00006_01_0001.sdf
20220216	6	JCMTCAL	N2071IR	N2071IR 12CO(3-2) 345.796	LSB	2	1000MHzx2048	350.7368953142	345.7959899	CO	3 - 2	0.174	a20220216_00006_02_0001.sdf
20220216	6	JCMTCAL	N2071IR	N2071IR 12CO(3-2) 345.796	USB	3	250MHzx8192	350.7368953142	355.7963234752	No Line	No Line	0.174	a20220216_00006_03_0001.sdf
20220216	6	JCMTCAL	N2071IR	N2071IR 12CO(3-2) 345.796	USB	4	1000MHzx2048	350.7368953142	355.7963234752	No Line	No Line	0.174	a20220216_00006_04_0001.sdf
20220216	7	JCMTCAL	N2071IR	N2071IR C18O(3-2) 329.3305453	LSB	1	250MHzx8192	334.2742494173	329.3305453	C-18-O	3 - 2	0.195	a20220216_00007_01_0001.sdf
20220216	7	JCMTCAL	N2071IR	N2071IR C18O(3-2) 329.3305453	LSB	2	1000MHzx2048	334.2742494173	329.3305453	C-18-O	3 - 2	0.195	a20220216_00007_02_0001.sdf
20220216	7	JCMTCAL	N2071IR	N2071IR C18O(3-2) 329.3305453	USB	3	250MHzx8192	334.2742494173	339.3308788752	No Line	No Line	0.195	a20220216_00007_03_0001.sdf
20220216	7	JCMTCAL	N2071IR	N2071IR C18O(3-2) 329.3305453	USB	4	1000MHzx2048	334.2742494173	339.3308788752	No Line	No Line	0.195	a20220216_00007_04_0001.sdf
20220216	8	JCMTCAL	N2071IR	N2071IR 13CO(3-2) 330.588	LSB	1	250MHzx8192	335.5314341769	330.5879601	13-CO	3 - 2	0.206	a20220216_00008_01_0001.sdf
20220216	8	JCMTCAL	N2071IR	N2071IR 13CO(3-2) 330.588	LSB	2	1000MHzx2048	335.5314341769	330.5879601	13-CO	3 - 2	0.206	a20220216_00008_02_0001.sdf
20220216	8	JCMTCAL	N2071IR	N2071IR 13CO(3-2) 330.588	USB	3	250MHzx8192	335.5314341769	340.5882936752	No Line	No Line	0.206	a20220216_00008_03_0001.sdf
20220216	8	JCMTCAL	N2071IR	N2071IR 13CO(3-2) 330.588	USB	4	1000MHzx2048	335.5314341769	340.5882936752	No Line	No Line	0.206	a20220216_00008_04_0001.sdf
20220216	9	JCMTCAL	N2071IR	N2071IR CH3OH(7-6) 338.4087	LSB	1	250MHzx8192	343.3508022153	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0	0.206	a20220216_00009_01_0001.sdf
20220216	9	JCMTCAL	N2071IR	N2071IR CH3OH(7-6) 338.4087	LSB	2	1000MHzx2048	343.3508022153	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0	0.206	a20220216_00009_02_0001.sdf
20220216	9	JCMTCAL	N2071IR	N2071IR CH3OH(7-6) 338.4087	USB	3	250MHzx8192	343.3508022153	348.4090145752	No Line	No Line	0.206	a20220216_00009_03_0001.sdf
20220216	9	JCMTCAL	N2071IR	N2071IR CH3OH(7-6) 338.4087	USB	4	1000MHzx2048	343.3508022153	348.4090145752	No Line	No Line	0.206	a20220216_00009_04_0001.sdf
20220216	10	JCMTCAL	N2071IR	N2071IR CS(7-6) 342.8833	LSB	1	250MHzx8192	347.8243402875	342.883	CS	7 - 6	0.184	a20220216_00010_01_0001.sdf
20220216	10	JCMTCAL	N2071IR	N2071IR CS(7-6) 342.8833	LSB	2	1000MHzx2048	347.8243402875	342.883	CS	7 - 6	0.184	a20220216_00010_02_0001.sdf
20220216	10	JCMTCAL	N2071IR	N2071IR CS(7-6) 342.8833	USB	3	250MHzx8192	347.8243402875	352.8833335752	No Line	No Line	0.184	a20220216_00010_03_0001.sdf
20220216	10	JCMTCAL	N2071IR	N2071IR CS(7-6) 342.8833	USB	4	1000MHzx2048	347.8243402875	352.8833335752	No Line	No Line	0.184	a20220216_00010_04_0001.sdf
20220216	11	JCMTCAL	N2071IR	N2071IR HCN(4-3) 354.5055	LSB	1	250MHzx8192	359.4448115185	354.5054759	HCN	4 - 3	0.161	a20220216_00011_01_0001.sdf
20220216	11	JCMTCAL	N2071IR	N2071IR HCN(4-3) 354.5055	LSB	2	1000MHzx2048	359.4448115185	354.5054759	HCN	4 - 3	0.161	a20220216_00011_02_0001.sdf
20220216	11	JCMTCAL	N2071IR	N2071IR HCN(4-3) 354.5055	USB	3	250MHzx8192	359.4448115185	364.5058094752	No Line	No Line	0.161	a20220216_00011_03_0001.sdf
20220216	11	JCMTCAL	N2071IR	N2071IR HCN(4-3) 354.5055	USB	4	1000MHzx2048	359.4448115185	364.5058094752	No Line	No Line	0.161	a20220216_00011_04_0001.sdf
20220216	12	JCMTCAL	N2071IR	N2071IR HCO(4-3) 356.7343	LSB	1	250MHzx8192	361.6732260557	356.734288	HCO+ v=0	4 - 3	0.161	a20220216_00012_01_0001.sdf
20220216	12	JCMTCAL	N2071IR	N2071IR HCO(4-3) 356.7343	LSB	2	1000MHzx2048	361.6732260557	356.734288	HCO+ v=0	4 - 3	0.161	a20220216_00012_02_0001.sdf
20220216	12	JCMTCAL	N2071IR	N2071IR HCO(4-3) 356.7343	USB	3	250MHzx8192	361.6732260557	366.7346215752	No Line	No Line	0.161	a20220216_00012_03_0001.sdf
20220216	12	JCMTCAL	N2071IR	N2071IR HCO(4-3) 356.7343	USB	4	1000MHzx2048	361.6732260557	366.7346215752	No Line	No Line	0.161	a20220216_00012_04_0001.sdf
20220216	13	JCMTCAL	Betelgeuse	Aweoweo Point Focus-Z (7-sample)	LSB	1	1000MHzx2048	350.7447136853	345.7959899	CO	3 - 2	0.202	a20220216_00013_01_0001.sdf
20220216	13	JCMTCAL	Betelgeuse	Aweoweo Point Focus-Z (7-sample)	USB	2	1000MHzx2048	350.7447136853	355.7959899	No Line	No Line	0.202	a20220216_00013_02_0001.sdf
20220216	14	JCMTCAL	Betelgeuse	Aweoweo Point Focus-Z (7-sample)	LSB	1	1000MHzx2048	350.7447030815	345.7959899	CO	3 - 2	0.202	a20220216_00014_01_0001.sdf
20220216	14	JCMTCAL	Betelgeuse	Aweoweo Point Focus-Z (7-sample)	USB	2	1000MHzx2048	350.7447030815	355.7959899	No Line	No Line	0.202	a20220216_00014_02_0001.sdf
20220216	15	JCMTCAL	N2071IR	N2071IR 12CO(3-2) 345.796	USB	1	250MHzx8192	340.7367632639	345.7959899	CO	3 - 2	0.145	a20220216_00015_01_0001.sdf
20220216	15	JCMTCAL	N2071IR	N2071IR 12CO(3-2) 345.796	USB	2	1000MHzx2048	340.7367632639	345.7959899	CO	3 - 2	0.145	a20220216_00015_02_0001.sdf
20220216	15	JCMTCAL	N2071IR	N2071IR 12CO(3-2) 345.796	LSB	3	250MHzx8192	340.7367632639	335.7956563248	No Line	No Line	0.145	a20220216_00015_03_0001.sdf
20220216	15	JCMTCAL	N2071IR	N2071IR 12CO(3-2) 345.796	LSB	4	1000MHzx2048	340.7367632639	335.7956563248	No Line	No Line	0.145	a20220216_00015_04_0001.sdf
20220216	16	JCMTCAL	N2071IR	N2071IR C18O(3-2) 329.3305453	USB	1	250MHzx8192	324.2741232309	329.3305453	C-18-O	3 - 2	0.145	a20220216_00016_01_0001.sdf
20220216	16	JCMTCAL	N2071IR	N2071IR C18O(3-2) 329.3305453	USB	2	1000MHzx2048	324.2741232309	329.3305453	C-18-O	3 - 2	0.145	a20220216_00016_02_0001.sdf
20220216	16	JCMTCAL	N2071IR	N2071IR C18O(3-2) 329.3305453	LSB	3	250MHzx8192	324.2741232309	319.3302117248	No Line	No Line	0.145	a20220216_00016_03_0001.sdf
