utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20210926	1	JCMTCAL	V384Cep	a20210926_00001_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210926	1	JCMTCAL	V384Cep	a20210926_00001_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210926	2	JCMTCAL	V384Cep	a20210926_00002_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210926	2	JCMTCAL	V384Cep	a20210926_00002_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210926	3	JCMTCAL	V384Cep	a20210926_00003_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210926	3	JCMTCAL	V384Cep	a20210926_00003_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210926	4	JCMTCAL	V384Cep	a20210926_00004_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210926	4	JCMTCAL	V384Cep	a20210926_00004_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210926	5	JCMTCAL	V384Cep	a20210926_00005_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210926	5	JCMTCAL	V384Cep	a20210926_00005_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210926	6	JCMTCAL	V384Cep	a20210926_00006_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210926	6	JCMTCAL	V384Cep	a20210926_00006_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210926	7	JCMTCAL	V384Cep	a20210926_00007_01_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210925T200002	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210926	7	JCMTCAL	V384Cep	a20210926_00007_02_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210925T200002	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210926	8	JCMTCAL	V384Cep	a20210926_00008_01_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210925T200002	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210926	8	JCMTCAL	V384Cep	a20210926_00008_02_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210925T200002	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210926	9	JCMTCAL	V384Cep	a20210926_00009_01_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210925T200002	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210926	9	JCMTCAL	V384Cep	a20210926_00009_02_0001.sdf	Aweoweo 5GHz Point Focus-Z (7-sample) (1X)_done_20210925T200002	USB	2	1000MHzx2048	355.7959899	No Line	No Line
