utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20210803	1	JCMTCAL	CRL2688	a20210803_00001_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210803	1	JCMTCAL	CRL2688	a20210803_00001_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210803	2	JCMTCAL	CRL2688	a20210803_00002_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210803	2	JCMTCAL	CRL2688	a20210803_00002_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210803	3	JCMTCAL	CRL2688	a20210803_00003_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210803	3	JCMTCAL	CRL2688	a20210803_00003_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210803	4	JCMTCAL	CRL2688	a20210803_00004_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210803	4	JCMTCAL	CRL2688	a20210803_00004_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210803	5	JCMTCAL	CRL2688	a20210803_00005_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210803	5	JCMTCAL	CRL2688	a20210803_00005_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210803	6	JCMTCAL	CRL2688	a20210803_00006_01_0001.sdf	CRL2688 12CO(3-2) 345.796 USB 5GHz	USB	1	250MHzx8192	345.7959899	CO	3 - 2
20210803	6	JCMTCAL	CRL2688	a20210803_00006_02_0001.sdf	CRL2688 12CO(3-2) 345.796 USB 5GHz	USB	2	1000MHzx2048	345.7959899	CO	3 - 2
20210803	6	JCMTCAL	CRL2688	a20210803_00006_03_0001.sdf	CRL2688 12CO(3-2) 345.796 USB 5GHz	LSB	3	250MHzx8192	335.797157238	No Line	No Line
20210803	6	JCMTCAL	CRL2688	a20210803_00006_04_0001.sdf	CRL2688 12CO(3-2) 345.796 USB 5GHz	LSB	4	1000MHzx2048	335.797157238	No Line	No Line
20210803	7	JCMTCAL	IRC+20326	a20210803_00007_01_0001.sdf	Aweoweo 5GHz Point	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210803	7	JCMTCAL	IRC+20326	a20210803_00007_02_0001.sdf	Aweoweo 5GHz Point	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210803	8	M20AL014	IRAS15410-0133	a20210803_00008_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210803	8	M20AL014	IRAS15410-0133	a20210803_00008_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
20210803	9	M20AL014	IRAS16117-0334	a20210803_00009_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210803	9	M20AL014	IRAS16117-0334	a20210803_00009_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
20210803	10	JCMTCAL	IRC+20326	a20210803_00010_01_0001.sdf	Aweoweo 5GHz Point (1X)_done_20210802T204627	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210803	10	JCMTCAL	IRC+20326	a20210803_00010_02_0001.sdf	Aweoweo 5GHz Point (1X)_done_20210802T204627	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210803	11	M20AL014	IRAS15483+1517	a20210803_00011_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210803	11	M20AL014	IRAS15483+1517	a20210803_00011_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
20210803	12	M20AL014	IRAS14437+1520	a20210803_00012_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210803	12	M20AL014	IRAS14437+1520	a20210803_00012_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
