utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20210529	63	JCMTCAL	LPAnd	a20210529_00063_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210529	63	JCMTCAL	LPAnd	a20210529_00063_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210529	64	JCMTCAL	LPAnd	a20210529_00064_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210529	64	JCMTCAL	LPAnd	a20210529_00064_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210529	65	JCMTCAL	LPAnd	a20210529_00065_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210529	65	JCMTCAL	LPAnd	a20210529_00065_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210529	66	JCMTCAL	LPAnd	a20210529_00066_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210529	66	JCMTCAL	LPAnd	a20210529_00066_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210529	67	JCMTCAL	LPAnd	a20210529_00067_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210529	67	JCMTCAL	LPAnd	a20210529_00067_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210529	68	JCMTCAL	W3(OH)	a20210529_00068_01_0001.sdf	W3(OH) C18O(3-2) 329.3306 LSB 5GHz	LSB	1	250MHzx8192	329.3305453	C-18-O	3 - 2
20210529	68	JCMTCAL	W3(OH)	a20210529_00068_02_0001.sdf	W3(OH) C18O(3-2) 329.3306 LSB 5GHz	LSB	2	1000MHzx2048	329.3305453	C-18-O	3 - 2
20210529	68	JCMTCAL	W3(OH)	a20210529_00068_03_0001.sdf	W3(OH) C18O(3-2) 329.3306 LSB 5GHz	USB	3	250MHzx8192	339.3290444868	No Line	No Line
20210529	68	JCMTCAL	W3(OH)	a20210529_00068_04_0001.sdf	W3(OH) C18O(3-2) 329.3306 LSB 5GHz	USB	4	1000MHzx2048	339.3290444868	No Line	No Line
20210529	69	JCMTCAL	W3(OH)	a20210529_00069_01_0001.sdf	W3(OH) 13CO(3-2) 330.5881 LSB 5GHz	LSB	1	250MHzx8192	330.5879601	13-CO	3 - 2
20210529	69	JCMTCAL	W3(OH)	a20210529_00069_02_0001.sdf	W3(OH) 13CO(3-2) 330.5881 LSB 5GHz	LSB	2	1000MHzx2048	330.5879601	13-CO	3 - 2
20210529	69	JCMTCAL	W3(OH)	a20210529_00069_03_0001.sdf	W3(OH) 13CO(3-2) 330.5881 LSB 5GHz	USB	3	250MHzx8192	340.5864592868	No Line	No Line
20210529	69	JCMTCAL	W3(OH)	a20210529_00069_04_0001.sdf	W3(OH) 13CO(3-2) 330.5881 LSB 5GHz	USB	4	1000MHzx2048	340.5864592868	No Line	No Line
20210529	70	JCMTCAL	W3(OH)	a20210529_00070_01_0001.sdf	W3(OH) CH3OH(7-6) 338.4087 LSB 5GHz	LSB	1	250MHzx8192	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0
20210529	70	JCMTCAL	W3(OH)	a20210529_00070_02_0001.sdf	W3(OH) CH3OH(7-6) 338.4087 LSB 5GHz	LSB	2	1000MHzx2048	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0
20210529	70	JCMTCAL	W3(OH)	a20210529_00070_03_0001.sdf	W3(OH) CH3OH(7-6) 338.4087 LSB 5GHz	USB	3	250MHzx8192	348.4071801868	No Line	No Line
