utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20210528	37	JCMTCAL	GL1922	a20210528_00037_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210528	37	JCMTCAL	GL1922	a20210528_00037_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210528	38	JCMTCAL	GL1922	a20210528_00038_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210528	38	JCMTCAL	GL1922	a20210528_00038_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210528	39	JCMTCAL	GL1922	a20210528_00039_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210528	39	JCMTCAL	GL1922	a20210528_00039_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210528	40	JCMTCAL	GL1922	a20210528_00040_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210528	40	JCMTCAL	GL1922	a20210528_00040_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210528	41	JCMTCAL	GL1922	a20210528_00041_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210528	41	JCMTCAL	GL1922	a20210528_00041_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210528	42	JCMTCAL	GL1922	a20210528_00042_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210528	42	JCMTCAL	GL1922	a20210528_00042_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210528	43	JCMTCAL	GL1922	a20210528_00043_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210528	43	JCMTCAL	GL1922	a20210528_00043_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210528	44	JCMTCAL	GL1922	a20210528_00044_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210528	44	JCMTCAL	GL1922	a20210528_00044_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210528	45	JCMTCAL	GL1922	a20210528_00045_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210528	45	JCMTCAL	GL1922	a20210528_00045_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210528	46	JCMTCAL	GL1922	a20210528_00046_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210528	46	JCMTCAL	GL1922	a20210528_00046_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210528	47	JCMTCAL	GL1922	a20210528_00047_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210528	47	JCMTCAL	GL1922	a20210528_00047_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210528	48	JCMTCAL	GL1922	a20210528_00048_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210528	48	JCMTCAL	GL1922	a20210528_00048_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210528	49	JCMTCAL	GL1922	a20210528_00049_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210528	49	JCMTCAL	GL1922	a20210528_00049_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210528	50	JCMTCAL	GL1922	a20210528_00050_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210528	50	JCMTCAL	GL1922	a20210528_00050_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210528	51	JCMTCAL	16293-2422	a20210528_00051_01_0001.sdf	16293-2422 HCN(4-3) 354.5055 LSB 5GHz	LSB	1	250MHzx8192	354.5054759	HCN	4 - 3
20210528	51	JCMTCAL	16293-2422	a20210528_00051_02_0001.sdf	16293-2422 HCN(4-3) 354.5055 LSB 5GHz	LSB	2	1000MHzx2048	354.5054759	HCN	4 - 3
20210528	51	JCMTCAL	16293-2422	a20210528_00051_03_0001.sdf	16293-2422 HCN(4-3) 354.5055 LSB 5GHz	USB	3	250MHzx8192	364.5056093274	No Line	No Line
20210528	51	JCMTCAL	16293-2422	a20210528_00051_04_0001.sdf	16293-2422 HCN(4-3) 354.5055 LSB 5GHz	USB	4	1000MHzx2048	364.5056093274	No Line	No Line
20210528	52	JCMTCAL	16293-2422	a20210528_00052_01_0001.sdf	16293-2422 12CO(3-2) 345.796 LSB 5GHz	LSB	1	250MHzx8192	345.7959899	CO	3 - 2
20210528	52	JCMTCAL	16293-2422	a20210528_00052_02_0001.sdf	16293-2422 12CO(3-2) 345.796 LSB 5GHz	LSB	2	1000MHzx2048	345.7959899	CO	3 - 2
20210528	52	JCMTCAL	16293-2422	a20210528_00052_03_0001.sdf	16293-2422 12CO(3-2) 345.796 LSB 5GHz	USB	3	250MHzx8192	355.7961233274	No Line	No Line
20210528	52	JCMTCAL	16293-2422	a20210528_00052_04_0001.sdf	16293-2422 12CO(3-2) 345.796 LSB 5GHz	USB	4	1000MHzx2048	355.7961233274	No Line	No Line
20210528	53	JCMTCAL	16293-2422	a20210528_00053_01_0001.sdf	16293-2422 CS(7-6) 342.8833 LSB 5GHz	LSB	1	250MHzx8192	342.883	CS	7 - 6
20210528	53	JCMTCAL	16293-2422	a20210528_00053_02_0001.sdf	16293-2422 CS(7-6) 342.8833 LSB 5GHz	LSB	2	1000MHzx2048	342.883	CS	7 - 6
20210528	53	JCMTCAL	16293-2422	a20210528_00053_03_0001.sdf	16293-2422 CS(7-6) 342.8833 LSB 5GHz	USB	3	250MHzx8192	352.8831334274	No Line	No Line
20210528	53	JCMTCAL	16293-2422	a20210528_00053_04_0001.sdf	16293-2422 CS(7-6) 342.8833 LSB 5GHz	USB	4	1000MHzx2048	352.8831334274	No Line	No Line
20210528	54	JCMTCAL	16293-2422	a20210528_00054_01_0001.sdf	16293-2422 CH3OH(7-6) 338.4087 LSB 5GHz	LSB	1	250MHzx8192	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0
20210528	54	JCMTCAL	16293-2422	a20210528_00054_02_0001.sdf	16293-2422 CH3OH(7-6) 338.4087 LSB 5GHz	LSB	2	1000MHzx2048	338.408681	CH3OH	7 0 7 +0 - 6 0 6 +0
20210528	54	JCMTCAL	16293-2422	a20210528_00054_03_0001.sdf	16293-2422 CH3OH(7-6) 338.4087 LSB 5GHz	USB	3	250MHzx8192	348.4088144274	No Line	No Line
20210528	54	JCMTCAL	16293-2422	a20210528_00054_04_0001.sdf	16293-2422 CH3OH(7-6) 338.4087 LSB 5GHz	USB	4	1000MHzx2048	348.4088144274	No Line	No Line
20210528	55	JCMTCAL	16293-2422	a20210528_00055_01_0001.sdf	16293-2422 13CO(3-2) 330.5881 LSB 5GHz	LSB	1	250MHzx8192	330.5879601	13-CO	3 - 2
20210528	55	JCMTCAL	16293-2422	a20210528_00055_02_0001.sdf	16293-2422 13CO(3-2) 330.5881 LSB 5GHz	LSB	2	1000MHzx2048	330.5879601	13-CO	3 - 2
