utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20210909	1	JCMTCAL	KiCyg	a20210909_00001_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	1	JCMTCAL	KiCyg	a20210909_00001_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210909	2	JCMTCAL	KiCyg	a20210909_00002_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	2	JCMTCAL	KiCyg	a20210909_00002_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210909	3	JCMTCAL	KiCyg	a20210909_00003_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	3	JCMTCAL	KiCyg	a20210909_00003_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210909	4	JCMTCAL	KiCyg	a20210909_00004_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	4	JCMTCAL	KiCyg	a20210909_00004_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210909	5	JCMTCAL	KiCyg	a20210909_00005_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	5	JCMTCAL	KiCyg	a20210909_00005_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210909	6	JCMTCAL	KiCyg	a20210909_00006_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	6	JCMTCAL	KiCyg	a20210909_00006_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210909	7	JCMTCAL	CRL2688	a20210909_00007_01_0001.sdf	Aweoweo Point	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	7	JCMTCAL	CRL2688	a20210909_00007_02_0001.sdf	Aweoweo Point	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210909	8	JCMTCAL	CRL2688	a20210909_00008_01_0001.sdf	CRL2688 12CO(3-2) 345.796 USB 5GHz	USB	1	250MHzx8192	345.7959899	CO	3 - 2
20210909	8	JCMTCAL	CRL2688	a20210909_00008_02_0001.sdf	CRL2688 12CO(3-2) 345.796 USB 5GHz	USB	2	1000MHzx2048	345.7959899	CO	3 - 2
20210909	8	JCMTCAL	CRL2688	a20210909_00008_03_0001.sdf	CRL2688 12CO(3-2) 345.796 USB 5GHz	LSB	3	250MHzx8192	335.797157238	No Line	No Line
20210909	8	JCMTCAL	CRL2688	a20210909_00008_04_0001.sdf	CRL2688 12CO(3-2) 345.796 USB 5GHz	LSB	4	1000MHzx2048	335.797157238	No Line	No Line
20210909	9	JCMTCAL	CRL2688	a20210909_00009_01_0001.sdf	CRL2688 12CO(3-2) 345.796 USB 250MHz	USB	1	250MHzx8192	345.7959899	CO	3 - 2
20210909	9	JCMTCAL	CRL2688	a20210909_00009_02_0001.sdf	CRL2688 12CO(3-2) 345.796 USB 250MHz	LSB	2	250MHzx8192	333.7973907057	No Line	No Line
20210909	10	JCMTCAL	CRL2688	a20210909_00010_01_0001.sdf	CRL2688 12CO(3-2) 345.796 USB 100MHz	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	10	JCMTCAL	CRL2688	a20210909_00010_02_0001.sdf	CRL2688 12CO(3-2) 345.796 USB 100MHz	LSB	2	1000MHzx2048	333.7973907057	No Line	No Line
20210909	11	JCMTCAL	GL5379	a20210909_00011_01_0001.sdf	Aweoweo Point (1X)_done_20210908T174850	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	11	JCMTCAL	GL5379	a20210909_00011_02_0001.sdf	Aweoweo Point (1X)_done_20210908T174850	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210909	12	M20AL014	IRAS17534-3030	a20210909_00012_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	12	M20AL014	IRAS17534-3030	a20210909_00012_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
20210909	13	JCMTCAL	CRL2688	a20210909_00013_01_0001.sdf	Aweoweo Point (1X)_done_20210908T182416	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	13	JCMTCAL	CRL2688	a20210909_00013_02_0001.sdf	Aweoweo Point (1X)_done_20210908T182416	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210909	14	JCMTCAL	CRL2688	a20210909_00014_01_0001.sdf	Aweoweo Point (1X)_done_20210908T182416	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	14	JCMTCAL	CRL2688	a20210909_00014_02_0001.sdf	Aweoweo Point (1X)_done_20210908T182416	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210909	15	M20AL014	IRAS21012+2347	a20210909_00015_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	15	M20AL014	IRAS21012+2347	a20210909_00015_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
20210909	16	JCMTCAL	EPAqr	a20210909_00016_01_0001.sdf	Aweoweo Point (1X)_done_20210908T182534	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	16	JCMTCAL	EPAqr	a20210909_00016_02_0001.sdf	Aweoweo Point (1X)_done_20210908T182534	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210909	17	M20AL014	IRAS21321+0136	a20210909_00017_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	17	M20AL014	IRAS21321+0136	a20210909_00017_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
20210909	18	JCMTCAL	WAql	a20210909_00018_01_0001.sdf	Aweoweo Point (1X)_done_20210908T190545	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	18	JCMTCAL	WAql	a20210909_00018_02_0001.sdf	Aweoweo Point (1X)_done_20210908T190545	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210909	19	M20AL014	IRAS19328+0035	a20210909_00019_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	19	M20AL014	IRAS19328+0035	a20210909_00019_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
20210909	20	JCMTCAL	EPAqr	a20210909_00020_01_0001.sdf	Aweoweo Point (1X)_done_20210908T194348	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	20	JCMTCAL	EPAqr	a20210909_00020_02_0001.sdf	Aweoweo Point (1X)_done_20210908T194348	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210909	21	M20AL014	IRAS21286+1055	a20210909_00021_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	21	M20AL014	IRAS21286+1055	a20210909_00021_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
20210909	22	JCMTCAL	V1300Aql	a20210909_00022_01_0001.sdf	Aweoweo Point (1X)_done_20210908T195238	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210909	22	JCMTCAL	V1300Aql	a20210909_00022_02_0001.sdf	Aweoweo Point (1X)_done_20210908T195238	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
