utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20210416	12	JCMTCAL	IRC+10216	a20210416_00012_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210416	12	JCMTCAL	IRC+10216	a20210416_00012_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210416	13	JCMTCAL	IRC+10216	a20210416_00013_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210416	13	JCMTCAL	IRC+10216	a20210416_00013_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210416	14	JCMTCAL	IRC+10216	a20210416_00014_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210416	14	JCMTCAL	IRC+10216	a20210416_00014_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210416	16	JCMTCAL	IRC+10216	a20210416_00016_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210416	16	JCMTCAL	IRC+10216	a20210416_00016_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210416	17	JCMTCAL	IRC+10216	a20210416_00017_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210416	17	JCMTCAL	IRC+10216	a20210416_00017_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210416	18	JCMTCAL	IRC+10216	a20210416_00018_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210416	18	JCMTCAL	IRC+10216	a20210416_00018_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210416	19	JCMTCAL	IRC+10216	a20210416_00019_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210416	19	JCMTCAL	IRC+10216	a20210416_00019_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210416	20	JCMTCAL	IRC+10216	a20210416_00020_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210416	20	JCMTCAL	IRC+10216	a20210416_00020_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210416	22	JCMTCAL	IRC+10216	a20210416_00022_01_0001.sdf	IRC+10216 12CO(3-2) 345.796 LSB	LSB	1	250MHzx8192	345.7959899	CO	3 - 2
20210416	22	JCMTCAL	IRC+10216	a20210416_00022_02_0001.sdf	IRC+10216 12CO(3-2) 345.796 LSB	LSB	2	1000MHzx2048	345.7959899	CO	3 - 2
20210416	22	JCMTCAL	IRC+10216	a20210416_00022_03_0001.sdf	IRC+10216 12CO(3-2) 345.796 LSB	USB	3	250MHzx8192	357.7949492703	No Line	No Line
20210416	22	JCMTCAL	IRC+10216	a20210416_00022_04_0001.sdf	IRC+10216 12CO(3-2) 345.796 LSB	USB	4	1000MHzx2048	357.7949492703	No Line	No Line
20210416	23	JCMTCAL	IRC+10216	a20210416_00023_01_0001.sdf	Aweoweo Point Focus-Z (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210416	23	JCMTCAL	IRC+10216	a20210416_00023_02_0001.sdf	Aweoweo Point Focus-Z (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210416	24	JCMTCAL	RSCnc	a20210416_00024_01_0001.sdf	Aweoweo Point Focus-Z (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210416	24	JCMTCAL	RSCnc	a20210416_00024_02_0001.sdf	Aweoweo Point Focus-Z (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210416	25	JCMTCAL	RSCnc	a20210416_00025_01_0001.sdf	Aweoweo Point Focus-Z (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210416	25	JCMTCAL	RSCnc	a20210416_00025_02_0001.sdf	Aweoweo Point Focus-Z (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210416	26	JCMTCAL	RSCnc	a20210416_00026_01_0001.sdf	Aweoweo Point Focus-Z (7-sample) (1X)_done_20210415T192112	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210416	26	JCMTCAL	RSCnc	a20210416_00026_02_0001.sdf	Aweoweo Point Focus-Z (7-sample) (1X)_done_20210415T192112	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210416	32	JCMTCAL	IRC+10216	a20210416_00032_01_0001.sdf	IRC+10216 12CO(3-2) 345.796 LSB (1X)_done_20210415T183548	LSB	1	250MHzx8192	345.7959899	CO	3 - 2
20210416	32	JCMTCAL	IRC+10216	a20210416_00032_02_0001.sdf	IRC+10216 12CO(3-2) 345.796 LSB (1X)_done_20210415T183548	LSB	2	1000MHzx2048	345.7959899	CO	3 - 2
20210416	32	JCMTCAL	IRC+10216	a20210416_00032_03_0001.sdf	IRC+10216 12CO(3-2) 345.796 LSB (1X)_done_20210415T183548	USB	3	250MHzx8192	357.7949492703	No Line	No Line
20210416	32	JCMTCAL	IRC+10216	a20210416_00032_04_0001.sdf	IRC+10216 12CO(3-2) 345.796 LSB (1X)_done_20210415T183548	USB	4	1000MHzx2048	357.7949492703	No Line	No Line
20210416	34	JCMTCAL	RXBoo	a20210416_00034_01_0001.sdf	Aweoweo Point Focus-Z (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210416	34	JCMTCAL	RXBoo	a20210416_00034_02_0001.sdf	Aweoweo Point Focus-Z (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210416	35	JCMTCAL	RXBoo	a20210416_00035_01_0001.sdf	Aweoweo Point Focus-Z (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210416	35	JCMTCAL	RXBoo	a20210416_00035_02_0001.sdf	Aweoweo Point Focus-Z (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
