utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20210925	2	M21BEC36	ARP220	a20210925_00002_01_0001.sdf	Spectral range 28	USB	1	1000MHzx1024	362.7	No Line	No Line
20210925	2	M21BEC36	ARP220	a20210925_00002_02_0001.sdf	Spectral range 28	USB	2	1000MHzx1024	361.9001200651	No Line	No Line
20210925	2	M21BEC36	ARP220	a20210925_00002_03_0001.sdf	Spectral range 28	USB	3	1000MHzx1024	361.200225122	No Line	No Line
20210925	2	M21BEC36	ARP220	a20210925_00002_04_0001.sdf	Spectral range 28	USB	4	1000MHzx1024	360.400345187	No Line	No Line
20210925	2	M21BEC36	ARP220	a20210925_00002_05_0001.sdf	Spectral range 28	LSB	5	1000MHzx1024	349.1020411059	No Line	No Line
20210925	2	M21BEC36	ARP220	a20210925_00002_06_0001.sdf	Spectral range 28	LSB	6	1000MHzx1024	349.9019210408	No Line	No Line
20210925	2	M21BEC36	ARP220	a20210925_00002_07_0001.sdf	Spectral range 28	LSB	7	1000MHzx1024	350.6018159839	No Line	No Line
20210925	2	M21BEC36	ARP220	a20210925_00002_08_0001.sdf	Spectral range 28	LSB	8	1000MHzx1024	351.4016959189	No Line	No Line
20210925	4	M21BEC36	ARP220	a20210925_00004_01_0001.sdf	Spectral range 28	USB	1	1000MHzx1024	362.7	No Line	No Line
20210925	4	M21BEC36	ARP220	a20210925_00004_02_0001.sdf	Spectral range 28	USB	2	1000MHzx1024	361.9001200651	No Line	No Line
20210925	4	M21BEC36	ARP220	a20210925_00004_03_0001.sdf	Spectral range 28	USB	3	1000MHzx1024	361.200225122	No Line	No Line
20210925	4	M21BEC36	ARP220	a20210925_00004_04_0001.sdf	Spectral range 28	USB	4	1000MHzx1024	360.400345187	No Line	No Line
20210925	4	M21BEC36	ARP220	a20210925_00004_05_0001.sdf	Spectral range 28	LSB	5	1000MHzx1024	349.1020411059	No Line	No Line
20210925	4	M21BEC36	ARP220	a20210925_00004_06_0001.sdf	Spectral range 28	LSB	6	1000MHzx1024	349.9019210408	No Line	No Line
20210925	4	M21BEC36	ARP220	a20210925_00004_07_0001.sdf	Spectral range 28	LSB	7	1000MHzx1024	350.6018159839	No Line	No Line
20210925	4	M21BEC36	ARP220	a20210925_00004_08_0001.sdf	Spectral range 28	LSB	8	1000MHzx1024	351.4016959189	No Line	No Line
