utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20210805	1	JCMTCAL	GL1922	a20210805_00001_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210805	1	JCMTCAL	GL1922	a20210805_00001_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210805	2	JCMTCAL	GL1922	a20210805_00002_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210805	2	JCMTCAL	GL1922	a20210805_00002_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210805	3	JCMTCAL	GL1922	a20210805_00003_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210805	3	JCMTCAL	GL1922	a20210805_00003_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210805	4	JCMTCAL	GL1922	a20210805_00004_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210805	4	JCMTCAL	GL1922	a20210805_00004_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210805	5	JCMTCAL	GL1922	a20210805_00005_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210805	5	JCMTCAL	GL1922	a20210805_00005_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210805	6	JCMTCAL	16293-2422	a20210805_00006_01_0001.sdf	16293-2422 12CO(3-2) 345.796 USB 5GHz	USB	1	250MHzx8192	345.7959899	CO	3 - 2
20210805	6	JCMTCAL	16293-2422	a20210805_00006_02_0001.sdf	16293-2422 12CO(3-2) 345.796 USB 5GHz	USB	2	1000MHzx2048	345.7959899	CO	3 - 2
20210805	6	JCMTCAL	16293-2422	a20210805_00006_03_0001.sdf	16293-2422 12CO(3-2) 345.796 USB 5GHz	LSB	3	250MHzx8192	335.7958564726	No Line	No Line
20210805	6	JCMTCAL	16293-2422	a20210805_00006_04_0001.sdf	16293-2422 12CO(3-2) 345.796 USB 5GHz	LSB	4	1000MHzx2048	335.7958564726	No Line	No Line
20210805	7	JCMTCAL	VHya	a20210805_00007_01_0001.sdf	Aweoweo 5GHz Point	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210805	7	JCMTCAL	VHya	a20210805_00007_02_0001.sdf	Aweoweo 5GHz Point	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210805	8	M20AL014	IRAS11485-1055	a20210805_00008_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210805	8	M20AL014	IRAS11485-1055	a20210805_00008_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
20210805	9	JCMTCAL	WHya	a20210805_00009_01_0001.sdf	Aweoweo 5GHz Point (1X)_done_20210804T181122	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210805	9	JCMTCAL	WHya	a20210805_00009_02_0001.sdf	Aweoweo 5GHz Point (1X)_done_20210804T181122	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210805	10	M20AL014	IRAS13465-3412	a20210805_00010_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210805	10	M20AL014	IRAS13465-3412	a20210805_00010_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
20210805	12	JCMTCAL	RYDra	a20210805_00012_01_0001.sdf	Aweoweo 5GHz Point (1X)_done_20210804T182733	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210805	12	JCMTCAL	RYDra	a20210805_00012_02_0001.sdf	Aweoweo 5GHz Point (1X)_done_20210804T182733	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20210805	13	M20AL014	IRAS14162+6701	a20210805_00013_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210805	13	M20AL014	IRAS14162+6701	a20210805_00013_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
20210805	14	M20AL014	IRAS14567+6607	a20210805_00014_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210805	14	M20AL014	IRAS14567+6607	a20210805_00014_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
20210805	15	JCMTCAL	XHer	a20210805_00015_01_0001.sdf	Aweoweo 5GHz Point (1X)_done_20210804T185329	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
