utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20210710	32	JCMTCAL	GL1922	a20210710_00032_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210710	32	JCMTCAL	GL1922	a20210710_00032_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210710	33	JCMTCAL	GL1922	a20210710_00033_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210710	33	JCMTCAL	GL1922	a20210710_00033_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210710	34	JCMTCAL	GL1922	a20210710_00034_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210710	34	JCMTCAL	GL1922	a20210710_00034_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210710	35	JCMTCAL	GL1922	a20210710_00035_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210710	35	JCMTCAL	GL1922	a20210710_00035_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210710	36	JCMTCAL	GL1922	a20210710_00036_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210710	36	JCMTCAL	GL1922	a20210710_00036_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210710	37	JCMTCAL	GL1922	a20210710_00037_01_0001.sdf	Aweoweo Focus-Z (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210710	37	JCMTCAL	GL1922	a20210710_00037_02_0001.sdf	Aweoweo Focus-Z (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210710	38	JCMTCAL	16293-2422	a20210710_00038_01_0001.sdf	16293-2422 12CO(3-2) 345.796 LSB	LSB	1	250MHzx4096	345.7959899	CO	3 - 2
20210710	38	JCMTCAL	16293-2422	a20210710_00038_02_0001.sdf	16293-2422 12CO(3-2) 345.796 LSB	LSB	2	1000MHzx1024	345.7959899	CO	3 - 2
20210710	38	JCMTCAL	16293-2422	a20210710_00038_03_0001.sdf	16293-2422 12CO(3-2) 345.796 LSB	USB	3	250MHzx4096	357.7961500129	No Line	No Line
20210710	38	JCMTCAL	16293-2422	a20210710_00038_04_0001.sdf	16293-2422 12CO(3-2) 345.796 LSB	USB	4	1000MHzx1024	357.7961500129	No Line	No Line
20210710	39	JCMTCAL	16293-2422	a20210710_00039_01_0001.sdf	16293-2422 12CO(3-2) 345.796 USB	USB	1	250MHzx4096	345.7959899	CO	3 - 2
20210710	39	JCMTCAL	16293-2422	a20210710_00039_02_0001.sdf	16293-2422 12CO(3-2) 345.796 USB	USB	2	1000MHzx1024	345.7959899	CO	3 - 2
20210710	39	JCMTCAL	16293-2422	a20210710_00039_03_0001.sdf	16293-2422 12CO(3-2) 345.796 USB	LSB	3	250MHzx4096	333.7958297871	No Line	No Line
20210710	39	JCMTCAL	16293-2422	a20210710_00039_04_0001.sdf	16293-2422 12CO(3-2) 345.796 USB	LSB	4	1000MHzx1024	333.7958297871	No Line	No Line
20210710	40	JCMTCAL	16293-2422	a20210710_00040_01_0001.sdf	16293-2422 CO(3-2) 345.796GHz	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210710	40	JCMTCAL	16293-2422	a20210710_00040_02_0001.sdf	16293-2422 CO(3-2) 345.796GHz	USB	2	1000MHzx2048	355.7961233274	No Line	No Line
