utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20211006	1	JCMTCAL	NMLTau	a20211006_00001_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (5-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211006	1	JCMTCAL	NMLTau	a20211006_00001_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (5-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211006	2	JCMTCAL	oCeti	a20211006_00002_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (5-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211006	2	JCMTCAL	oCeti	a20211006_00002_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (5-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211006	4	JCMTCAL	oCeti	a20211006_00004_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211006	4	JCMTCAL	oCeti	a20211006_00004_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211006	5	JCMTCAL	oCeti	a20211006_00005_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211006	5	JCMTCAL	oCeti	a20211006_00005_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211006	7	JCMTCAL	oCeti	a20211006_00007_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211006	7	JCMTCAL	oCeti	a20211006_00007_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211006	8	JCMTCAL	oCeti	a20211006_00008_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211006	8	JCMTCAL	oCeti	a20211006_00008_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211006	10	JCMTCAL	oCeti	a20211006_00010_01_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20211006	10	JCMTCAL	oCeti	a20211006_00010_02_0001.sdf	Aweoweo 5GHz Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	355.7959899	No Line	No Line
20211006	11	M21BEC36	URANUS	a20211006_00011_01_0001.sdf	Uu_Aweoweo_335.8_345.8	USB	1	1000MHzx1024	345.7959899	No Line	No Line
20211006	11	M21BEC36	URANUS	a20211006_00011_02_0001.sdf	Uu_Aweoweo_335.8_345.8	USB	2	1000MHzx1024	345.7959899	No Line	No Line
20211006	11	M21BEC36	URANUS	a20211006_00011_03_0001.sdf	Uu_Aweoweo_335.8_345.8	USB	3	1000MHzx1024	345.7959899	No Line	No Line
20211006	11	M21BEC36	URANUS	a20211006_00011_04_0001.sdf	Uu_Aweoweo_335.8_345.8	USB	4	1000MHzx1024	345.7959899	No Line	No Line
20211006	11	M21BEC36	URANUS	a20211006_00011_05_0001.sdf	Uu_Aweoweo_335.8_345.8	LSB	5	1000MHzx1024	334.4959899	No Line	No Line
20211006	11	M21BEC36	URANUS	a20211006_00011_06_0001.sdf	Uu_Aweoweo_335.8_345.8	LSB	6	1000MHzx1024	334.4959899	No Line	No Line
20211006	11	M21BEC36	URANUS	a20211006_00011_07_0001.sdf	Uu_Aweoweo_335.8_345.8	LSB	7	1000MHzx1024	334.4959899	No Line	No Line
20211006	11	M21BEC36	URANUS	a20211006_00011_08_0001.sdf	Uu_Aweoweo_335.8_345.8	LSB	8	1000MHzx1024	334.4959899	No Line	No Line
20211006	12	M21BEC36	URANUS	a20211006_00012_01_0001.sdf	Uu_Aweoweo_335.8_345.8	USB	1	1000MHzx1024	345.7959899	No Line	No Line
20211006	12	M21BEC36	URANUS	a20211006_00012_02_0001.sdf	Uu_Aweoweo_335.8_345.8	USB	2	1000MHzx1024	345.7959899	No Line	No Line
20211006	12	M21BEC36	URANUS	a20211006_00012_03_0001.sdf	Uu_Aweoweo_335.8_345.8	USB	3	1000MHzx1024	345.7959899	No Line	No Line
20211006	12	M21BEC36	URANUS	a20211006_00012_04_0001.sdf	Uu_Aweoweo_335.8_345.8	USB	4	1000MHzx1024	345.7959899	No Line	No Line
20211006	12	M21BEC36	URANUS	a20211006_00012_05_0001.sdf	Uu_Aweoweo_335.8_345.8	LSB	5	1000MHzx1024	334.4959899	No Line	No Line
20211006	12	M21BEC36	URANUS	a20211006_00012_06_0001.sdf	Uu_Aweoweo_335.8_345.8	LSB	6	1000MHzx1024	334.4959899	No Line	No Line
20211006	12	M21BEC36	URANUS	a20211006_00012_07_0001.sdf	Uu_Aweoweo_335.8_345.8	LSB	7	1000MHzx1024	334.4959899	No Line	No Line
20211006	12	M21BEC36	URANUS	a20211006_00012_08_0001.sdf	Uu_Aweoweo_335.8_345.8	LSB	8	1000MHzx1024	334.4959899	No Line	No Line
