utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220803	1	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7855783009	345.7959899	CO	3 - 2	0.089	a20220803_00001_01_0001.sdf
20220803	1	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7855783009	355.7959899	No Line	No Line	0.089	a20220803_00001_02_0001.sdf
20220803	2	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.785541326	345.7959899	CO	3 - 2	0.072	a20220803_00002_01_0001.sdf
20220803	2	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.785541326	355.7959899	No Line	No Line	0.072	a20220803_00002_02_0001.sdf
20220803	3	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7855328839	345.7959899	CO	3 - 2	0.072	a20220803_00003_01_0001.sdf
20220803	3	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7855328839	355.7959899	No Line	No Line	0.072	a20220803_00003_02_0001.sdf
20220803	4	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7855246892	345.7959899	CO	3 - 2	0.038	a20220803_00004_01_0001.sdf
20220803	4	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7855246892	355.7959899	No Line	No Line	0.038	a20220803_00004_02_0001.sdf
20220803	5	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7855157208	345.7959899	CO	3 - 2	0.038	a20220803_00005_01_0001.sdf
20220803	5	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7855157208	355.7959899	No Line	No Line	0.038	a20220803_00005_02_0001.sdf
20220803	6	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7855052194	345.7959899	CO	3 - 2	0.064	a20220803_00006_01_0001.sdf
20220803	6	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7855052194	355.7959899	No Line	No Line	0.064	a20220803_00006_02_0001.sdf
20220803	7	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7854950427	345.7959899	CO	3 - 2	0.064	a20220803_00007_01_0001.sdf
20220803	7	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7854950427	355.7959899	No Line	No Line	0.064	a20220803_00007_02_0001.sdf
20220803	8	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7854851125	345.7959899	CO	3 - 2	0.075	a20220803_00008_01_0001.sdf
20220803	8	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7854851125	355.7959899	No Line	No Line	0.075	a20220803_00008_02_0001.sdf
20220803	9	JCMTCAL	16293-2422	16293-2422 12CO(3-2) 345.796	USB	1	250MHzx8192	340.7739422524	345.7959899	CO	3 - 2	0.075	a20220803_00009_01_0001.sdf
20220803	9	JCMTCAL	16293-2422	16293-2422 12CO(3-2) 345.796	USB	2	1000MHzx2048	340.7739422524	345.7959899	CO	3 - 2	0.075	a20220803_00009_02_0001.sdf
20220803	9	JCMTCAL	16293-2422	16293-2422 12CO(3-2) 345.796	LSB	3	250MHzx8192	340.7739422524	335.7958564726	No Line	No Line	0.075	a20220803_00009_03_0001.sdf
20220803	9	JCMTCAL	16293-2422	16293-2422 12CO(3-2) 345.796	LSB	4	1000MHzx2048	340.7739422524	335.7958564726	No Line	No Line	0.075	a20220803_00009_04_0001.sdf
20220803	10	JCMTCAL	16293-2422	16293-2422 HCO(4-3) 356.7343	USB	1	250MHzx8192	351.7115286192	356.734288	HCO+ v=0	4 - 3	0.068	a20220803_00010_01_0001.sdf
20220803	10	JCMTCAL	16293-2422	16293-2422 HCO(4-3) 356.7343	USB	2	1000MHzx2048	351.7115286192	356.734288	HCO+ v=0	4 - 3	0.068	a20220803_00010_02_0001.sdf
20220803	10	JCMTCAL	16293-2422	16293-2422 HCO(4-3) 356.7343	LSB	3	250MHzx8192	351.7115286192	346.7341545726	No Line	No Line	0.068	a20220803_00010_03_0001.sdf
20220803	10	JCMTCAL	16293-2422	16293-2422 HCO(4-3) 356.7343	LSB	4	1000MHzx2048	351.7115286192	346.7341545726	No Line	No Line	0.068	a20220803_00010_04_0001.sdf
20220803	11	JCMTCAL	GL1922	Aweoweo Point	LSB	1	1000MHzx2048	350.7854493945	345.7959899	CO	3 - 2	0.068	a20220803_00011_01_0001.sdf
20220803	11	JCMTCAL	GL1922	Aweoweo Point	USB	2	1000MHzx2048	350.7854493945	355.7959899	No Line	No Line	0.068	a20220803_00011_02_0001.sdf
20220803	12	JCMTCAL	GL1922	Aweoweo Focus-Z (7-sample)	LSB	1	1000MHzx2048	350.785438634	345.7959899	CO	3 - 2	0.059	a20220803_00012_01_0001.sdf
20220803	12	JCMTCAL	GL1922	Aweoweo Focus-Z (7-sample)	USB	2	1000MHzx2048	350.785438634	355.7959899	No Line	No Line	0.059	a20220803_00012_02_0001.sdf
20220803	13	JCMTCAL	GL1922	Aweoweo Point (1X)_done_20220802T185018	LSB	1	1000MHzx2048	350.7854295786	345.7959899	CO	3 - 2	0.059	a20220803_00013_01_0001.sdf
20220803	13	JCMTCAL	GL1922	Aweoweo Point (1X)_done_20220802T185018	USB	2	1000MHzx2048	350.7854295786	355.7959899	No Line	No Line	0.059	a20220803_00013_02_0001.sdf
20220803	14	M22BP033	C2017_K2_PanSTARRS	K2; HCN 4-3 &amp;amp; HCO+ 4-3 Stare-Chop	USB	1	250MHzx8192	350.1507329	356.734288	HCO+ v=0	4 - 3	0.048	a20220803_00014_01_0001.sdf
20220803	14	M22BP033	C2017_K2_PanSTARRS	K2; HCN 4-3 &amp;amp; HCO+ 4-3 Stare-Chop	USB	2	250MHzx8192	350.1507329	354.5054759	No Line	No Line	0.048	a20220803_00014_02_0001.sdf
20220803	14	M22BP033	C2017_K2_PanSTARRS	K2; HCN 4-3 &amp;amp; HCO+ 4-3 Stare-Chop	LSB	3	250MHzx8192	350.1507329	343.5671778	No Line	No Line	0.048	a20220803_00014_03_0001.sdf
20220803	14	M22BP033	C2017_K2_PanSTARRS	K2; HCN 4-3 &amp;amp; HCO+ 4-3 Stare-Chop	LSB	4	250MHzx8192	350.1507329	345.7959899	No Line	No Line	0.048	a20220803_00014_04_0001.sdf
20220803	17	JCMTCAL	NGC7027	Aweoweo Point (1X)_done_20220802T191454	LSB	1	1000MHzx2048	350.7933647702	345.7959899	CO	3 - 2	0.122	a20220803_00017_01_0001.sdf
20220803	17	JCMTCAL	NGC7027	Aweoweo Point (1X)_done_20220802T191454	USB	2	1000MHzx2048	350.7933647702	355.7959899	No Line	No Line	0.122	a20220803_00017_02_0001.sdf
20220803	18	JCMTCAL	NGC7027	Aweoweo Point (1X)_done_20220802T191454	LSB	1	1000MHzx2048	350.7933561037	345.7959899	CO	3 - 2	0.133	a20220803_00018_01_0001.sdf
20220803	18	JCMTCAL	NGC7027	Aweoweo Point (1X)_done_20220802T191454	USB	2	1000MHzx2048	350.7933561037	355.7959899	No Line	No Line	0.133	a20220803_00018_02_0001.sdf
20220803	19	JCMTCAL	NGC7027	Aweoweo Focus-Z (7-sample) (1X)_done_20220802T185024	LSB	1	1000MHzx2048	350.793347623	345.7959899	CO	3 - 2	0.133	a20220803_00019_01_0001.sdf
20220803	19	JCMTCAL	NGC7027	Aweoweo Focus-Z (7-sample) (1X)_done_20220802T185024	USB	2	1000MHzx2048	350.793347623	355.7959899	No Line	No Line	0.133	a20220803_00019_02_0001.sdf
20220803	20	JCMTCAL	NGC7027	Aweoweo Focus-Z (7-sample) (1X)_done_20220802T185024	LSB	1	1000MHzx2048	350.7933384898	345.7959899	CO	3 - 2	0.116	a20220803_00020_01_0001.sdf
20220803	20	JCMTCAL	NGC7027	Aweoweo Focus-Z (7-sample) (1X)_done_20220802T185024	USB	2	1000MHzx2048	350.7933384898	355.7959899	No Line	No Line	0.116	a20220803_00020_02_0001.sdf
20220803	21	JCMTCAL	NGC7027	NGC7027 C18O(3-2) 329.3305453	LSB	1	250MHzx8192	334.3280120186	329.3305453	C-18-O	3 - 2	0.116	a20220803_00021_01_0001.sdf
