utdate	obsnum	project	object	msbtitle	obs_sb	subsysnr	subbands	lofreqs	restfreq	molecule	transiti	tau225st	file_id
20220826	4	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7795734476	345.7959899	CO	3 - 2	0.043	a20220826_00004_01_0001.sdf
20220826	4	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7795734476	355.7959899	No Line	No Line	0.043	a20220826_00004_02_0001.sdf
20220826	6	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7795593098	345.7959899	CO	3 - 2	0.045	a20220826_00006_01_0001.sdf
20220826	6	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7795593098	355.7959899	No Line	No Line	0.045	a20220826_00006_02_0001.sdf
20220826	7	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7795507745	345.7959899	CO	3 - 2	0.045	a20220826_00007_01_0001.sdf
20220826	7	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7795507745	355.7959899	No Line	No Line	0.045	a20220826_00007_02_0001.sdf
20220826	8	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7795424419	345.7959899	CO	3 - 2	0.041	a20220826_00008_01_0001.sdf
20220826	8	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7795424419	355.7959899	No Line	No Line	0.041	a20220826_00008_02_0001.sdf
20220826	9	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	1	1000MHzx2048	350.7795338143	345.7959899	CO	3 - 2	0.041	a20220826_00009_01_0001.sdf
20220826	9	JCMTCAL	GL1922	Aweoweo Point Focus-ZXY Point (7-sample)	USB	2	1000MHzx2048	350.7795338143	355.7959899	No Line	No Line	0.041	a20220826_00009_02_0001.sdf
