utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20210727	1	JCMTCAL	CRL2688	a20210727_00001_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210727	1	JCMTCAL	CRL2688	a20210727_00001_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210727	2	JCMTCAL	CRL2688	a20210727_00002_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210727	2	JCMTCAL	CRL2688	a20210727_00002_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210727	3	JCMTCAL	CRL2688	a20210727_00003_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210727	3	JCMTCAL	CRL2688	a20210727_00003_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210727	4	JCMTCAL	CRL2688	a20210727_00004_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210727	4	JCMTCAL	CRL2688	a20210727_00004_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210727	5	JCMTCAL	CRL2688	a20210727_00005_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210727	5	JCMTCAL	CRL2688	a20210727_00005_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210727	6	JCMTCAL	CRL2688	a20210727_00006_01_0001.sdf	CRL2688 12CO(3-2) 345.796 LSB	LSB	1	250MHzx4096	345.7959899	CO	3 - 2
20210727	6	JCMTCAL	CRL2688	a20210727_00006_02_0001.sdf	CRL2688 12CO(3-2) 345.796 LSB	LSB	2	1000MHzx1024	345.7959899	CO	3 - 2
20210727	6	JCMTCAL	CRL2688	a20210727_00006_03_0001.sdf	CRL2688 12CO(3-2) 345.796 LSB	USB	3	250MHzx4096	357.7945890943	No Line	No Line
20210727	6	JCMTCAL	CRL2688	a20210727_00006_04_0001.sdf	CRL2688 12CO(3-2) 345.796 LSB	USB	4	1000MHzx1024	357.7945890943	No Line	No Line
20210727	7	JCMTCAL	CRL2688	a20210727_00007_01_0001.sdf	CRL2688 12CO(3-2) 345.796 USB	USB	1	250MHzx4096	345.7959899	CO	3 - 2
20210727	7	JCMTCAL	CRL2688	a20210727_00007_02_0001.sdf	CRL2688 12CO(3-2) 345.796 USB	USB	2	1000MHzx1024	345.7959899	CO	3 - 2
20210727	7	JCMTCAL	CRL2688	a20210727_00007_03_0001.sdf	CRL2688 12CO(3-2) 345.796 USB	LSB	3	250MHzx4096	333.7973907057	No Line	No Line
20210727	7	JCMTCAL	CRL2688	a20210727_00007_04_0001.sdf	CRL2688 12CO(3-2) 345.796 USB	LSB	4	1000MHzx1024	333.7973907057	No Line	No Line
20210727	8	M20AL014	IRAS20350+3741	a20210727_00008_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210727	8	M20AL014	IRAS20350+3741	a20210727_00008_02_0001.sdf	Beam-switch stare	LSB	2	1000MHzx2048	335.7959899	No Line	No Line
20210727	9	JCMTCAL	KiCyg	a20210727_00009_01_0001.sdf	Aweoweo Point (1X)_done_20210727T001658	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210727	9	JCMTCAL	KiCyg	a20210727_00009_02_0001.sdf	Aweoweo Point (1X)_done_20210727T001658	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210727	13	JCMTCAL	KiCyg	a20210727_00013_01_0001.sdf	Aweoweo Focus-Z (7-sample) (1X)_done_20210727T001703	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210727	13	JCMTCAL	KiCyg	a20210727_00013_02_0001.sdf	Aweoweo Focus-Z (7-sample) (1X)_done_20210727T001703	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210727	14	JCMTCAL	KiCyg	a20210727_00014_01_0001.sdf	Aweoweo Focus-Z (7-sample) (1X)_done_20210727T001703	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210727	14	JCMTCAL	KiCyg	a20210727_00014_02_0001.sdf	Aweoweo Focus-Z (7-sample) (1X)_done_20210727T001703	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210727	15	M20AL014	IRAS20239+2604	a20210727_00015_01_0001.sdf	Beam-switch stare	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
