utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20210828	5	JCMTCAL	IRC+10216	a20210828_00005_01_0001.sdf	IRC+10216 12CO(3-2) 345.796 USB	USB	1	250MHzx4096	345.7959899	CO	3 - 2
20210828	5	JCMTCAL	IRC+10216	a20210828_00005_02_0001.sdf	IRC+10216 12CO(3-2) 345.796 USB	USB	2	1000MHzx1024	345.7959899	CO	3 - 2
20210828	5	JCMTCAL	IRC+10216	a20210828_00005_03_0001.sdf	IRC+10216 12CO(3-2) 345.796 USB	LSB	3	250MHzx4096	333.7970305297	No Line	No Line
20210828	5	JCMTCAL	IRC+10216	a20210828_00005_04_0001.sdf	IRC+10216 12CO(3-2) 345.796 USB	LSB	4	1000MHzx1024	333.7970305297	No Line	No Line
